timestamp (ns), T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1677765564296000000,0.99844,-0.05478,0.01042,2.32756,-0.04820,-0.94174,-0.33286,-16.40686,0.02805,0.33184,-0.94292,-1.05530
1677765564306000128,0.99843,-0.05505,0.01056,2.32872,-0.04841,-0.94181,-0.33264,-16.40974,0.02826,0.33160,-0.94300,-1.05550
1677765564316000256,0.99841,-0.05536,0.01080,2.32991,-0.04864,-0.94192,-0.33231,-16.41261,0.02857,0.33125,-0.94311,-1.05570
1677765564326000128,0.99838,-0.05576,0.01102,2.33111,-0.04895,-0.94204,-0.33190,-16.41544,0.02889,0.33083,-0.94325,-1.05590
1677765564336000256,0.99836,-0.05620,0.01109,2.33231,-0.04936,-0.94218,-0.33145,-16.41817,0.02908,0.33036,-0.94341,-1.05620
1677765564346000128,0.99833,-0.05662,0.01112,2.33350,-0.04975,-0.94232,-0.33098,-16.42085,0.02922,0.32988,-0.94357,-1.05640
1677765564356000256,0.99831,-0.05702,0.01108,2.33469,-0.05016,-0.94247,-0.33051,-16.42344,0.02928,0.32940,-0.94374,-1.05660
1677765564366000128,0.99828,-0.05751,0.01097,2.33590,-0.05068,-0.94260,-0.33006,-16.42595,0.02932,0.32894,-0.94390,-1.05690
1677765564376000256,0.99825,-0.05804,0.01088,2.33712,-0.05122,-0.94271,-0.32965,-16.42839,0.02939,0.32852,-0.94404,-1.05720
1677765564386000128,0.99822,-0.05860,0.01081,2.33835,-0.05178,-0.94281,-0.32929,-16.43077,0.02949,0.32815,-0.94417,-1.05750
1677765564396000256,0.99819,-0.05915,0.01079,2.33958,-0.05231,-0.94288,-0.32900,-16.43312,0.02963,0.32784,-0.94427,-1.05780
1677765564406000128,0.99816,-0.05961,0.01085,2.34079,-0.05274,-0.94293,-0.32879,-16.43540,0.02983,0.32762,-0.94434,-1.05810
1677765564416000000,0.99814,-0.06006,0.01092,2.34197,-0.05314,-0.94295,-0.32867,-16.43765,0.03003,0.32747,-0.94438,-1.05840
1677765564426000128,0.99811,-0.06052,0.01102,2.34314,-0.05355,-0.94295,-0.32860,-16.43987,0.03027,0.32739,-0.94440,-1.05870
1677765564436000000,0.99808,-0.06099,0.01112,2.34428,-0.05396,-0.94293,-0.32858,-16.44205,0.03053,0.32735,-0.94441,-1.05900
1677765564446000128,0.99805,-0.06145,0.01122,2.34538,-0.05436,-0.94291,-0.32859,-16.44423,0.03078,0.32734,-0.94441,-1.05930
1677765564456000000,0.99802,-0.06180,0.01136,2.34643,-0.05465,-0.94288,-0.32861,-16.44639,0.03102,0.32734,-0.94440,-1.05950
1677765564466000128,0.99801,-0.06207,0.01146,2.34743,-0.05487,-0.94287,-0.32862,-16.44855,0.03120,0.32733,-0.94439,-1.05970
1677765564476000000,0.99799,-0.06233,0.01149,2.34840,-0.05510,-0.94287,-0.32857,-16.45071,0.03132,0.32728,-0.94441,-1.05990
1677765564486000128,0.99797,-0.06256,0.01152,2.34933,-0.05532,-0.94290,-0.32844,-16.45293,0.03141,0.32714,-0.94445,-1.06010
1677765564496000000,0.99796,-0.06274,0.01149,2.35018,-0.05550,-0.94298,-0.32820,-16.45518,0.03143,0.32690,-0.94454,-1.06020
1677765564506000128,0.99796,-0.06286,0.01141,2.35102,-0.05566,-0.94308,-0.32787,-16.45749,0.03137,0.32657,-0.94465,-1.06030
1677765564516000000,0.99795,-0.06291,0.01133,2.35184,-0.05574,-0.94322,-0.32745,-16.45985,0.03129,0.32615,-0.94480,-1.06040
1677765564526000128,0.99795,-0.06305,0.01122,2.35269,-0.05593,-0.94339,-0.32693,-16.46227,0.03120,0.32563,-0.94498,-1.06050
1677765564536000000,0.99793,-0.06334,0.01113,2.35358,-0.05625,-0.94359,-0.32631,-16.46475,0.03117,0.32501,-0.94520,-1.06070
1677765564546000128,0.99791,-0.06366,0.01111,2.35451,-0.05658,-0.94381,-0.32561,-16.46731,0.03122,0.32430,-0.94544,-1.06080
1677765564556000256,0.99789,-0.06404,0.01112,2.35548,-0.05696,-0.94405,-0.32485,-16.46992,0.03130,0.32353,-0.94570,-1.06110
1677765564566000128,0.99786,-0.06439,0.01116,2.35646,-0.05731,-0.94430,-0.32406,-16.47259,0.03140,0.32272,-0.94597,-1.06130
1677765564576000256,0.99784,-0.06470,0.01123,2.35748,-0.05761,-0.94455,-0.32326,-16.47530,0.03153,0.32192,-0.94624,-1.06150
1677765564586000128,0.99782,-0.06506,0.01130,2.35853,-0.05795,-0.94480,-0.32249,-16.47803,0.03166,0.32113,-0.94650,-1.06180
1677765564596000256,0.99779,-0.06546,0.01134,2.35964,-0.05834,-0.94502,-0.32176,-16.48077,0.03177,0.32039,-0.94675,-1.06210
1677765564606000128,0.99776,-0.06593,0.01135,2.36079,-0.05880,-0.94523,-0.32108,-16.48350,0.03189,0.31969,-0.94698,-1.06250
1677765564616000256,0.99773,-0.06644,0.01134,2.36200,-0.05931,-0.94541,-0.32045,-16.48625,0.03201,0.31905,-0.94720,-1.06280
1677765564626000128,0.99770,-0.06689,0.01137,2.36320,-0.05975,-0.94557,-0.31988,-16.48902,0.03215,0.31846,-0.94739,-1.06310
1677765564636000256,0.99767,-0.06728,0.01140,2.36440,-0.06013,-0.94573,-0.31935,-16.49181,0.03227,0.31792,-0.94757,-1.06340
1677765564646000128,0.99765,-0.06759,0.01143,2.36561,-0.06043,-0.94588,-0.31885,-16.49464,0.03236,0.31741,-0.94774,-1.06360
1677765564656000256,0.99763,-0.06787,0.01148,2.36680,-0.06069,-0.94603,-0.31835,-16.49752,0.03247,0.31690,-0.94790,-1.06380
1677765564666000128,0.99761,-0.06816,0.01150,2.36801,-0.06098,-0.94618,-0.31786,-16.50046,0.03255,0.31640,-0.94807,-1.06390
1677765564676000000,0.99759,-0.06841,0.01154,2.36921,-0.06122,-0.94633,-0.31735,-16.50344,0.03263,0.31588,-0.94824,-1.06410
1677765564686000128,0.99758,-0.06862,0.01157,2.37040,-0.06143,-0.94650,-0.31681,-16.50650,0.03269,0.31533,-0.94842,-1.06420
1677765564696000000,0.99756,-0.06887,0.01153,2.37163,-0.06170,-0.94668,-0.31621,-16.50963,0.03269,0.31473,-0.94862,-1.06430
1677765564706000128,0.99754,-0.06913,0.01148,2.37285,-0.06199,-0.94688,-0.31557,-16.51283,0.03269,0.31408,-0.94883,-1.06430
1677765564716000000,0.99752,-0.06941,0.01138,2.37410,-0.06231,-0.94709,-0.31487,-16.51611,0.03263,0.31339,-0.94907,-1.06440
1677765564726000128,0.99751,-0.06965,0.01114,2.37534,-0.06264,-0.94731,-0.31413,-16.51944,0.03243,0.31265,-0.94931,-1.06450
1677765564736000000,0.99750,-0.06986,0.01085,2.37660,-0.06296,-0.94754,-0.31338,-16.52285,0.03217,0.31191,-0.94957,-1.06450
1677765564746000128,0.99748,-0.07017,0.01054,2.37792,-0.06337,-0.94776,-0.31263,-16.52633,0.03192,0.31118,-0.94982,-1.06450
1677765564756000000,0.99746,-0.07057,0.01017,2.37929,-0.06389,-0.94796,-0.31190,-16.52988,0.03165,0.31046,-0.95006,-1.06460
1677765564766000128,0.99742,-0.07104,0.00983,2.38072,-0.06447,-0.94815,-0.31121,-16.53348,0.03143,0.30977,-0.95029,-1.06480
1677765564776000000,0.99740,-0.07148,0.00950,2.38220,-0.06501,-0.94831,-0.31060,-16.53715,0.03121,0.30918,-0.95049,-1.06490
1677765564786000128,0.99737,-0.07184,0.00924,2.38371,-0.06544,-0.94846,-0.31008,-16.54090,0.03104,0.30866,-0.95067,-1.06500
1677765564796000000,0.99736,-0.07206,0.00900,2.38522,-0.06574,-0.94858,-0.30963,-16.54470,0.03085,0.30822,-0.95082,-1.06510
1677765564806000128,0.99735,-0.07218,0.00868,2.38674,-0.06597,-0.94869,-0.30926,-16.54854,0.03055,0.30787,-0.95094,-1.06500
1677765564816000256,0.99735,-0.07229,0.00831,2.38832,-0.06619,-0.94877,-0.30897,-16.55242,0.03022,0.30760,-0.95104,-1.06500
1677765564826000128,0.99734,-0.07242,0.00793,2.38994,-0.06645,-0.94882,-0.30874,-16.55636,0.02988,0.30740,-0.95111,-1.06500
1677765564836000256,0.99734,-0.07250,0.00755,2.39158,-0.06664,-0.94886,-0.30860,-16.56036,0.02954,0.30727,-0.95116,-1.06490
1677765564846000128,0.99735,-0.07237,0.00727,2.39317,-0.06661,-0.94887,-0.30856,-16.56445,0.02922,0.30725,-0.95118,-1.06480
1677765564856000256,0.99738,-0.07200,0.00711,2.39472,-0.06629,-0.94887,-0.30863,-16.56865,0.02897,0.30735,-0.95116,-1.06460
1677765564866000128,0.99740,-0.07168,0.00705,2.39627,-0.06600,-0.94884,-0.30878,-16.57296,0.02883,0.30751,-0.95111,-1.06450
1677765564876000256,0.99741,-0.07153,0.00706,2.39786,-0.06585,-0.94879,-0.30896,-16.57738,0.02880,0.30770,-0.95105,-1.06460
1677765564886000128,0.99741,-0.07153,0.00705,2.39948,-0.06586,-0.94873,-0.30915,-16.58191,0.02880,0.30788,-0.95099,-1.06470
1677765564896000256,0.99742,-0.07150,0.00705,2.40104,-0.06582,-0.94868,-0.30930,-16.58657,0.02881,0.30804,-0.95094,-1.06490
1677765564906000128,0.99743,-0.07134,0.00714,2.40256,-0.06564,-0.94866,-0.30942,-16.59137,0.02884,0.30816,-0.95090,-1.06510
1677765564916000000,0.99745,-0.07101,0.00727,2.40404,-0.06528,-0.94865,-0.30951,-16.59629,0.02888,0.30824,-0.95087,-1.06520
1677765564926000128,0.99748,-0.07052,0.00737,2.40547,-0.06478,-0.94867,-0.30956,-16.60130,0.02882,0.30831,-0.95085,-1.06520
1677765564936000000,0.99752,-0.06995,0.00740,2.40691,-0.06423,-0.94869,-0.30960,-16.60638,0.02867,0.30836,-0.95084,-1.06530
1677765564946000128,0.99756,-0.06937,0.00735,2.40837,-0.06369,-0.94872,-0.30964,-16.61150,0.02846,0.30842,-0.95083,-1.06530
1677765564956000000,0.99761,-0.06873,0.00728,2.40984,-0.06310,-0.94874,-0.30969,-16.61668,0.02819,0.30849,-0.95081,-1.06540
1677765564966000128,0.99767,-0.06790,0.00718,2.41127,-0.06234,-0.94877,-0.30976,-16.62188,0.02784,0.30859,-0.95079,-1.06550
1677765564976000000,0.99773,-0.06695,0.00698,2.41268,-0.06150,-0.94880,-0.30983,-16.62711,0.02736,0.30870,-0.95076,-1.06550
1677765564986000128,0.99779,-0.06612,0.00674,2.41413,-0.06078,-0.94882,-0.30990,-16.63237,0.02688,0.30881,-0.95074,-1.06560
1677765564996000000,0.99783,-0.06557,0.00655,2.41567,-0.06032,-0.94883,-0.30996,-16.63767,0.02654,0.30889,-0.95073,-1.06580
1677765565006000128,0.99784,-0.06534,0.00644,2.41733,-0.06013,-0.94883,-0.31000,-16.64301,0.02636,0.30894,-0.95072,-1.06620
1677765565016000000,0.99783,-0.06549,0.00643,2.41913,-0.06027,-0.94883,-0.30999,-16.64842,0.02640,0.30893,-0.95072,-1.06670
1677765565026000128,0.99781,-0.06583,0.00661,2.42102,-0.06055,-0.94882,-0.30997,-16.65390,0.02668,0.30889,-0.95072,-1.06740
1677765565036000000,0.99778,-0.06624,0.00711,2.42297,-0.06078,-0.94880,-0.30998,-16.65944,0.02727,0.30886,-0.95072,-1.06800
1677765565046000128,0.99774,-0.06666,0.00794,2.42499,-0.06092,-0.94877,-0.31005,-16.66506,0.02820,0.30887,-0.95069,-1.06880
1677765565056000256,0.99771,-0.06705,0.00899,2.42702,-0.06096,-0.94871,-0.31022,-16.67067,0.02933,0.30896,-0.95062,-1.06950
1677765565066000128,0.99768,-0.06726,0.01016,2.42904,-0.06080,-0.94864,-0.31046,-16.67628,0.03052,0.30912,-0.95053,-1.07020
1677765565076000256,0.99767,-0.06735,0.01131,2.43104,-0.06051,-0.94856,-0.31075,-16.68184,0.03166,0.30934,-0.95043,-1.07080
1677765565086000128,0.99765,-0.06737,0.01233,2.43303,-0.06021,-0.94848,-0.31106,-16.68734,0.03265,0.30958,-0.95031,-1.07140
1677765565096000256,0.99765,-0.06730,0.01307,2.43497,-0.05990,-0.94841,-0.31133,-16.69276,0.03335,0.30982,-0.95021,-1.07180
1677765565106000128,0.99765,-0.06718,0.01345,2.43688,-0.05966,-0.94835,-0.31157,-16.69811,0.03368,0.31004,-0.95013,-1.07220
1677765565116000256,0.99766,-0.06701,0.01352,2.43875,-0.05947,-0.94830,-0.31175,-16.70340,0.03372,0.31022,-0.95007,-1.07250
1677765565126000128,0.99767,-0.06688,0.01345,2.44063,-0.05936,-0.94827,-0.31186,-16.70870,0.03361,0.31034,-0.95003,-1.07290
1677765565136000256,0.99768,-0.06683,0.01330,2.44250,-0.05936,-0.94826,-0.31191,-16.71404,0.03346,0.31039,-0.95002,-1.07340
1677765565146000128,0.99767,-0.06686,0.01324,2.44438,-0.05941,-0.94825,-0.31192,-16.71946,0.03341,0.31040,-0.95002,-1.07400
1677765565156000256,0.99767,-0.06694,0.01339,2.44626,-0.05944,-0.94825,-0.31192,-16.72500,0.03358,0.31040,-0.95001,-1.07460
1677765565166000128,0.99765,-0.06701,0.01400,2.44813,-0.05931,-0.94824,-0.31198,-16.73067,0.03418,0.31042,-0.94999,-1.07530
1677765565176000000,0.99763,-0.06711,0.01519,2.45001,-0.05903,-0.94821,-0.31212,-16.73651,0.03535,0.31048,-0.94992,-1.07590
1677765565186000128,0.99760,-0.06716,0.01685,2.45187,-0.05856,-0.94816,-0.31235,-16.74245,0.03696,0.31061,-0.94982,-1.07660
1677765565196000000,0.99756,-0.06719,0.01878,2.45369,-0.05798,-0.94811,-0.31262,-16.74847,0.03881,0.31077,-0.94969,-1.07720
1677765565206000128,0.99753,-0.06713,0.02077,2.45545,-0.05728,-0.94806,-0.31288,-16.75454,0.04069,0.31092,-0.94956,-1.07780
1677765565216000000,0.99751,-0.06682,0.02274,2.45710,-0.05637,-0.94806,-0.31305,-16.76065,0.04248,0.31099,-0.94946,-1.07840
1677765565226000128,0.99749,-0.06644,0.02442,2.45870,-0.05549,-0.94811,-0.31308,-16.76674,0.04395,0.31094,-0.94941,-1.07890
1677765565236000000,0.99749,-0.06602,0.02570,2.46023,-0.05469,-0.94820,-0.31293,-16.77277,0.04503,0.31073,-0.94943,-1.07940
1677765565246000128,0.99750,-0.06548,0.02649,2.46172,-0.05395,-0.94835,-0.31260,-16.77871,0.04559,0.31039,-0.94952,-1.07980
1677765565256000000,0.99753,-0.06495,0.02671,2.46318,-0.05340,-0.94854,-0.31212,-16.78454,0.04560,0.30992,-0.94967,-1.08020
1677765565266000128,0.99756,-0.06451,0.02655,2.46467,-0.05306,-0.94876,-0.31151,-16.79026,0.04528,0.30934,-0.94987,-1.08050
1677765565276000000,0.99760,-0.06409,0.02624,2.46617,-0.05279,-0.94901,-0.31080,-16.79591,0.04482,0.30867,-0.95011,-1.08090
1677765565286000128,0.99763,-0.06368,0.02592,2.46766,-0.05254,-0.94927,-0.31004,-16.80153,0.04435,0.30795,-0.95037,-1.08110
1677765565296000000,0.99766,-0.06338,0.02571,2.46921,-0.05235,-0.94954,-0.30925,-16.80708,0.04402,0.30718,-0.95063,-1.08140
1677765565306000128,0.99767,-0.06323,0.02577,2.47078,-0.05223,-0.94981,-0.30843,-16.81263,0.04398,0.30636,-0.95090,-1.08170
1677765565316000256,0.99765,-0.06327,0.02615,2.47241,-0.05219,-0.95009,-0.30758,-16.81822,0.04431,0.30549,-0.95116,-1.08210
1677765565326000128,0.99762,-0.06356,0.02683,2.47407,-0.05230,-0.95036,-0.30672,-16.82381,0.04499,0.30459,-0.95142,-1.08260
1677765565336000256,0.99756,-0.06401,0.02774,2.47578,-0.05249,-0.95063,-0.30585,-16.82936,0.04595,0.30365,-0.95168,-1.08320
1677765565346000128,0.99750,-0.06458,0.02880,2.47749,-0.05276,-0.95092,-0.30492,-16.83487,0.04708,0.30263,-0.95194,-1.08390
1677765565356000256,0.99742,-0.06521,0.02994,2.47919,-0.05306,-0.95122,-0.30391,-16.84033,0.04830,0.30154,-0.95223,-1.08480
1677765565366000128,0.99735,-0.06571,0.03126,2.48087,-0.05321,-0.95156,-0.30283,-16.84575,0.04964,0.30036,-0.95253,-1.08560
1677765565376000256,0.99727,-0.06626,0.03252,2.48255,-0.05341,-0.95192,-0.30167,-16.85104,0.05095,0.29911,-0.95286,-1.08650
1677765565386000128,0.99718,-0.06710,0.03364,2.48432,-0.05394,-0.95226,-0.30048,-16.85620,0.05219,0.29781,-0.95320,-1.08740
1677765565396000256,0.99707,-0.06812,0.03472,2.48616,-0.05466,-0.95259,-0.29930,-16.86120,0.05346,0.29653,-0.95353,-1.08840
1677765565406000128,0.99696,-0.06925,0.03572,2.48806,-0.05551,-0.95288,-0.29822,-16.86601,0.05469,0.29533,-0.95383,-1.08930
1677765565416000000,0.99685,-0.07045,0.03646,2.49000,-0.05648,-0.95310,-0.29733,-16.87056,0.05569,0.29433,-0.95408,-1.09010
1677765565426000128,0.99675,-0.07155,0.03704,2.49195,-0.05740,-0.95327,-0.29663,-16.87491,0.05653,0.29354,-0.95427,-1.09080
1677765565436000000,0.99666,-0.07261,0.03751,2.49392,-0.05831,-0.95337,-0.29613,-16.87904,0.05726,0.29295,-0.95441,-1.09150
1677765565446000128,0.99656,-0.07375,0.03785,2.49590,-0.05932,-0.95340,-0.29582,-16.88300,0.05790,0.29255,-0.95449,-1.09210
1677765565456000000,0.99646,-0.07486,0.03819,2.49787,-0.06029,-0.95339,-0.29567,-16.88680,0.05855,0.29232,-0.95453,-1.09280
1677765565466000128,0.99637,-0.07592,0.03856,2.49978,-0.06120,-0.95334,-0.29562,-16.89051,0.05921,0.29219,-0.95453,-1.09350
1677765565476000000,0.99627,-0.07696,0.03898,2.50165,-0.06207,-0.95328,-0.29565,-16.89415,0.05991,0.29213,-0.95450,-1.09430
1677765565486000128,0.99618,-0.07789,0.03952,2.50343,-0.06280,-0.95321,-0.29572,-16.89776,0.06070,0.29210,-0.95446,-1.09510
1677765565496000000,0.99608,-0.07882,0.04010,2.50510,-0.06351,-0.95315,-0.29577,-16.90133,0.06154,0.29206,-0.95442,-1.09590
1677765565506000128,0.99599,-0.07972,0.04069,2.50670,-0.06420,-0.95310,-0.29577,-16.90487,0.06236,0.29197,-0.95439,-1.09670
1677765565516000000,0.99590,-0.08054,0.04123,2.50821,-0.06483,-0.95309,-0.29565,-16.90845,0.06311,0.29176,-0.95441,-1.09740
1677765565526000128,0.99582,-0.08129,0.04172,2.50963,-0.06543,-0.95314,-0.29537,-16.91206,0.06377,0.29141,-0.95447,-1.09800
1677765565536000000,0.99575,-0.08185,0.04219,2.51095,-0.06586,-0.95326,-0.29490,-16.91576,0.06435,0.29087,-0.95460,-1.09860
1677765565546000128,0.99570,-0.08222,0.04258,2.51218,-0.06615,-0.95345,-0.29422,-16.91955,0.06479,0.29013,-0.95479,-1.09900
1677765565556000256,0.99567,-0.08252,0.04283,2.51335,-0.06642,-0.95370,-0.29332,-16.92343,0.06505,0.28920,-0.95505,-1.09950
1677765565566000128,0.99564,-0.08275,0.04296,2.51447,-0.06669,-0.95404,-0.29218,-16.92743,0.06516,0.28804,-0.95540,-1.09990
1677765565576000256,0.99563,-0.08298,0.04295,2.51554,-0.06700,-0.95445,-0.29073,-16.93162,0.06512,0.28658,-0.95584,-1.10030
1677765565586000128,0.99561,-0.08323,0.04279,2.51659,-0.06741,-0.95493,-0.28908,-16.93595,0.06493,0.28493,-0.95635,-1.10080
1677765565596000256,0.99561,-0.08342,0.04253,2.51759,-0.06778,-0.95545,-0.28726,-16.94046,0.06460,0.28312,-0.95691,-1.10110
1677765565606000128,0.99561,-0.08356,0.04227,2.51857,-0.06812,-0.95601,-0.28533,-16.94515,0.06425,0.28119,-0.95750,-1.10150
1677765565616000256,0.99560,-0.08370,0.04203,2.51954,-0.06846,-0.95658,-0.28333,-16.95002,0.06391,0.27920,-0.95810,-1.10180
1677765565626000128,0.99560,-0.08380,0.04185,2.52053,-0.06874,-0.95715,-0.28131,-16.95508,0.06363,0.27719,-0.95870,-1.10200
1677765565636000256,0.99560,-0.08390,0.04179,2.52153,-0.06898,-0.95772,-0.27929,-16.96030,0.06345,0.27518,-0.95930,-1.10230
1677765565646000128,0.99558,-0.08404,0.04184,2.52258,-0.06924,-0.95828,-0.27731,-16.96568,0.06340,0.27319,-0.95987,-1.10260
1677765565656000256,0.99556,-0.08418,0.04210,2.52367,-0.06943,-0.95883,-0.27534,-16.97126,0.06355,0.27120,-0.96042,-1.10300
1677765565666000128,0.99553,-0.08436,0.04252,2.52480,-0.06962,-0.95939,-0.27337,-16.97700,0.06386,0.26918,-0.96097,-1.10340
1677765565676000000,0.99548,-0.08471,0.04300,2.52598,-0.06996,-0.95994,-0.27133,-16.98291,0.06426,0.26710,-0.96152,-1.10410
1677765565686000128,0.99542,-0.08507,0.04358,2.52719,-0.07030,-0.96052,-0.26918,-16.98902,0.06476,0.26489,-0.96210,-1.10480
1677765565696000000,0.99537,-0.08523,0.04440,2.52842,-0.07040,-0.96115,-0.26689,-16.99541,0.06542,0.26253,-0.96270,-1.10540
1677765565706000128,0.99531,-0.08550,0.04522,2.52969,-0.07060,-0.96180,-0.26450,-17.00193,0.06611,0.26006,-0.96333,-1.10610
1677765565716000000,0.99525,-0.08585,0.04599,2.53104,-0.07091,-0.96246,-0.26198,-17.00861,0.06676,0.25747,-0.96398,-1.10680
1677765565726000128,0.99518,-0.08614,0.04683,2.53245,-0.07117,-0.96316,-0.25935,-17.01542,0.06744,0.25476,-0.96465,-1.10740
1677765565736000000,0.99511,-0.08653,0.04760,2.53391,-0.07154,-0.96386,-0.25662,-17.02236,0.06809,0.25196,-0.96534,-1.10800
1677765565746000128,0.99504,-0.08683,0.04845,2.53538,-0.07182,-0.96458,-0.25382,-17.02944,0.06878,0.24908,-0.96604,-1.10860
1677765565756000000,0.99499,-0.08690,0.04939,2.53682,-0.07186,-0.96534,-0.25091,-17.03666,0.06949,0.24610,-0.96675,-1.10920
