timestamp (ns), T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1677764699177999872,0.99994,0.01058,-0.00119,0.04032,-0.01058,0.99994,0.00291,-0.00308,0.00122,-0.00290,1.00000,0.00297
1677764699188000256,0.99994,0.01055,-0.00146,0.04180,-0.01054,0.99994,0.00311,-0.00300,0.00149,-0.00309,0.99999,0.00298
1677764699198000128,0.99994,0.01046,-0.00173,0.04323,-0.01046,0.99994,0.00331,-0.00290,0.00176,-0.00329,0.99999,0.00298
1677764699208000256,0.99994,0.01034,-0.00197,0.04458,-0.01033,0.99994,0.00350,-0.00279,0.00200,-0.00348,0.99999,0.00299
1677764699218000128,0.99995,0.01020,-0.00219,0.04585,-0.01019,0.99994,0.00366,-0.00268,0.00223,-0.00363,0.99999,0.00300
1677764699228000256,0.99995,0.01007,-0.00242,0.04704,-0.01006,0.99994,0.00377,-0.00258,0.00246,-0.00375,0.99999,0.00301
1677764699238000128,0.99995,0.00994,-0.00265,0.04813,-0.00993,0.99994,0.00385,-0.00246,0.00269,-0.00382,0.99999,0.00301
1677764699248000256,0.99995,0.00986,-0.00289,0.04914,-0.00985,0.99994,0.00388,-0.00235,0.00293,-0.00385,0.99999,0.00312
1677764699258000128,0.99995,0.00983,-0.00311,0.05007,-0.00982,0.99994,0.00389,-0.00226,0.00314,-0.00386,0.99999,0.00312
1677764699268000000,0.99995,0.00986,-0.00327,0.05092,-0.00985,0.99994,0.00385,-0.00219,0.00330,-0.00382,0.99999,0.00313
1677764699278000128,0.99994,0.00995,-0.00339,0.05170,-0.00994,0.99994,0.00379,-0.00215,0.00343,-0.00376,0.99999,0.00323
1677764699288000000,0.99994,0.01013,-0.00346,0.05240,-0.01012,0.99994,0.00367,-0.00214,0.00350,-0.00364,0.99999,0.00323
1677764699298000128,0.99994,0.01040,-0.00349,0.05305,-0.01039,0.99994,0.00349,-0.00217,0.00352,-0.00345,0.99999,0.00333
1677764699308000000,0.99994,0.01073,-0.00348,0.05364,-0.01072,0.99994,0.00323,-0.00224,0.00352,-0.00319,0.99999,0.00343
1677764699318000128,0.99993,0.01111,-0.00344,0.05420,-0.01110,0.99993,0.00289,-0.00232,0.00348,-0.00286,0.99999,0.00353
1677764699328000000,0.99993,0.01151,-0.00333,0.05475,-0.01150,0.99993,0.00254,-0.00245,0.00336,-0.00250,0.99999,0.00363
1677764699338000128,0.99992,0.01191,-0.00321,0.05528,-0.01191,0.99993,0.00219,-0.00257,0.00323,-0.00215,0.99999,0.00372
1677764699348000000,0.99992,0.01229,-0.00308,0.05583,-0.01229,0.99992,0.00180,-0.00269,0.00310,-0.00176,0.99999,0.00382
1677764699358000128,0.99992,0.01262,-0.00292,0.05644,-0.01262,0.99992,0.00141,-0.00282,0.00294,-0.00138,0.99999,0.00392
1677764699368000000,0.99991,0.01288,-0.00283,0.05711,-0.01288,0.99992,0.00111,-0.00291,0.00284,-0.00107,1.00000,0.00401
1677764699378000128,0.99991,0.01312,-0.00276,0.05787,-0.01311,0.99991,0.00089,-0.00301,0.00277,-0.00085,1.00000,0.00401
1677764699388000000,0.99991,0.01335,-0.00273,0.05871,-0.01335,0.99991,0.00070,-0.00307,0.00274,-0.00067,1.00000,0.00411
1677764699398000128,0.99990,0.01359,-0.00281,0.05962,-0.01359,0.99991,0.00055,-0.00312,0.00282,-0.00051,1.00000,0.00421
1677764699408000000,0.99990,0.01385,-0.00294,0.06063,-0.01385,0.99990,0.00041,-0.00313,0.00294,-0.00037,1.00000,0.00421
1677764699417999872,0.99990,0.01412,-0.00307,0.06174,-0.01412,0.99990,0.00034,-0.00314,0.00307,-0.00029,1.00000,0.00422
1677764699428000000,0.99989,0.01440,-0.00322,0.06291,-0.01440,0.99990,0.00029,-0.00313,0.00322,-0.00024,0.99999,0.00422
1677764699438000128,0.99989,0.01469,-0.00340,0.06418,-0.01469,0.99989,0.00023,-0.00311,0.00341,-0.00018,0.99999,0.00432
1677764699448000256,0.99988,0.01502,-0.00366,0.06553,-0.01502,0.99989,0.00014,-0.00305,0.00366,-0.00009,0.99999,0.00433
1677764699458000128,0.99987,0.01536,-0.00401,0.06697,-0.01536,0.99988,0.00000,-0.00298,0.00401,0.00006,0.99999,0.00443
1677764699468000256,0.99987,0.01571,-0.00435,0.06849,-0.01571,0.99988,-0.00018,-0.00288,0.00435,0.00025,0.99999,0.00444
1677764699478000128,0.99986,0.01605,-0.00463,0.07009,-0.01605,0.99987,-0.00040,-0.00280,0.00462,0.00047,0.99999,0.00455
1677764699488000256,0.99985,0.01638,-0.00492,0.07182,-0.01638,0.99987,-0.00061,-0.00271,0.00491,0.00069,0.99999,0.00465
1677764699498000128,0.99985,0.01669,-0.00516,0.07365,-0.01670,0.99986,-0.00081,-0.00263,0.00514,0.00089,0.99999,0.00466
1677764699508000256,0.99984,0.01699,-0.00537,0.07561,-0.01699,0.99986,-0.00096,-0.00256,0.00535,0.00105,0.99999,0.00467
1677764699518000128,0.99984,0.01726,-0.00565,0.07770,-0.01727,0.99985,-0.00106,-0.00250,0.00563,0.00116,0.99998,0.00467
1677764699528000000,0.99983,0.01752,-0.00592,0.07993,-0.01752,0.99985,-0.00114,-0.00243,0.00590,0.00125,0.99998,0.00458
1677764699538000128,0.99982,0.01777,-0.00628,0.08235,-0.01777,0.99984,-0.00117,-0.00234,0.00626,0.00129,0.99998,0.00449
1677764699548000000,0.99981,0.01804,-0.00673,0.08489,-0.01805,0.99984,-0.00121,-0.00226,0.00670,0.00133,0.99998,0.00440
1677764699558000128,0.99981,0.01834,-0.00713,0.08755,-0.01835,0.99983,-0.00122,-0.00218,0.00710,0.00135,0.99997,0.00431
1677764699568000000,0.99980,0.01869,-0.00758,0.09034,-0.01870,0.99982,-0.00124,-0.00211,0.00756,0.00138,0.99997,0.00412
1677764699578000128,0.99979,0.01906,-0.00808,0.09324,-0.01907,0.99982,-0.00124,-0.00203,0.00805,0.00139,0.99997,0.00402
1677764699588000000,0.99977,0.01946,-0.00862,0.09627,-0.01947,0.99981,-0.00118,-0.00192,0.00860,0.00135,0.99996,0.00383
1677764699598000128,0.99976,0.01986,-0.00930,0.09941,-0.01987,0.99980,-0.00108,-0.00177,0.00928,0.00126,0.99996,0.00355
1677764699608000000,0.99974,0.02024,-0.01008,0.10268,-0.02025,0.99979,-0.00082,-0.00158,0.01006,0.00103,0.99995,0.00336
1677764699618000128,0.99973,0.02062,-0.01095,0.10607,-0.02063,0.99979,-0.00041,-0.00136,0.01094,0.00064,0.99994,0.00308
1677764699628000000,0.99971,0.02100,-0.01194,0.10957,-0.02100,0.99978,0.00015,-0.00111,0.01194,0.00010,0.99993,0.00269
1677764699638000128,0.99969,0.02140,-0.01300,0.11315,-0.02139,0.99977,0.00087,-0.00083,0.01302,-0.00060,0.99992,0.00231
1677764699648000000,0.99966,0.02182,-0.01415,0.11679,-0.02179,0.99976,0.00164,-0.00052,0.01418,-0.00133,0.99990,0.00193
1677764699657999872,0.99963,0.02225,-0.01533,0.12046,-0.02222,0.99975,0.00239,-0.00018,0.01538,-0.00204,0.99988,0.00155
1677764699668000000,0.99961,0.02269,-0.01650,0.12415,-0.02264,0.99974,0.00309,0.00016,0.01657,-0.00271,0.99986,0.00117
1677764699677999872,0.99958,0.02314,-0.01764,0.12784,-0.02308,0.99973,0.00373,0.00051,0.01772,-0.00332,0.99984,0.00069
1677764699688000256,0.99955,0.02361,-0.01872,0.13154,-0.02353,0.99971,0.00432,0.00085,0.01881,-0.00387,0.99982,0.00031
1677764699698000128,0.99951,0.02410,-0.01975,0.13524,-0.02401,0.99970,0.00486,0.00117,0.01986,-0.00438,0.99979,-0.00007
1677764699708000256,0.99948,0.02460,-0.02077,0.13892,-0.02450,0.99969,0.00534,0.00149,0.02089,-0.00483,0.99977,-0.00055
1677764699718000128,0.99945,0.02512,-0.02172,0.14262,-0.02500,0.99967,0.00578,0.00177,0.02186,-0.00524,0.99975,-0.00093
1677764699728000256,0.99942,0.02564,-0.02253,0.14631,-0.02550,0.99966,0.00625,0.00200,0.02269,-0.00567,0.99973,-0.00122
1677764699738000128,0.99939,0.02613,-0.02331,0.14997,-0.02598,0.99964,0.00672,0.00220,0.02348,-0.00611,0.99971,-0.00160
1677764699748000256,0.99936,0.02658,-0.02402,0.15365,-0.02641,0.99962,0.00725,0.00237,0.02421,-0.00661,0.99969,-0.00199
1677764699758000128,0.99933,0.02698,-0.02474,0.15736,-0.02679,0.99961,0.00783,0.00251,0.02494,-0.00716,0.99966,-0.00228
1677764699768000000,0.99930,0.02730,-0.02549,0.16114,-0.02708,0.99960,0.00859,0.00263,0.02572,-0.00790,0.99964,-0.00266
1677764699778000128,0.99928,0.02753,-0.02620,0.16497,-0.02729,0.99958,0.00953,0.00271,0.02645,-0.00881,0.99961,-0.00315
1677764699788000000,0.99926,0.02769,-0.02685,0.16886,-0.02741,0.99957,0.01062,0.00276,0.02713,-0.00988,0.99958,-0.00374
1677764699798000128,0.99923,0.02776,-0.02755,0.17281,-0.02744,0.99955,0.01191,0.00280,0.02787,-0.01115,0.99955,-0.00433
1677764699808000000,0.99922,0.02776,-0.02826,0.17681,-0.02739,0.99954,0.01327,0.00282,0.02861,-0.01248,0.99951,-0.00492
1677764699818000128,0.99920,0.02773,-0.02897,0.18087,-0.02731,0.99952,0.01474,0.00281,0.02936,-0.01394,0.99947,-0.00562
1677764699828000000,0.99917,0.02768,-0.02972,0.18495,-0.02721,0.99950,0.01630,0.00279,0.03016,-0.01548,0.99943,-0.00631
1677764699838000128,0.99916,0.02762,-0.03038,0.18906,-0.02708,0.99947,0.01786,0.00275,0.03086,-0.01702,0.99938,-0.00710
1677764699848000000,0.99914,0.02755,-0.03101,0.19321,-0.02696,0.99945,0.01949,0.00270,0.03153,-0.01863,0.99933,-0.00780
1677764699858000128,0.99912,0.02751,-0.03170,0.19739,-0.02685,0.99942,0.02112,0.00266,0.03226,-0.02025,0.99927,-0.00859
1677764699868000000,0.99910,0.02750,-0.03241,0.20160,-0.02677,0.99938,0.02274,0.00261,0.03301,-0.02185,0.99922,-0.00938
1677764699878000128,0.99907,0.02755,-0.03308,0.20582,-0.02675,0.99935,0.02434,0.00257,0.03373,-0.02344,0.99916,-0.01028
1677764699888000000,0.99905,0.02767,-0.03368,0.21006,-0.02680,0.99930,0.02595,0.00249,0.03438,-0.02502,0.99910,-0.01107
