timestamp (ns), T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1677764337934000128,0.99980,-0.01989,-0.00044,0.05045,0.01989,0.99980,-0.00015,0.00348,0.00044,0.00014,1.00000,0.00765
1677764337944000256,0.99979,-0.02030,-0.00103,0.05269,0.02030,0.99979,-0.00016,0.00368,0.00104,0.00014,1.00000,0.00804
1677764337954000128,0.99978,-0.02076,-0.00153,0.05507,0.02076,0.99978,-0.00018,0.00387,0.00153,0.00014,1.00000,0.00842
1677764337964000256,0.99977,-0.02124,-0.00190,0.05760,0.02124,0.99977,-0.00019,0.00407,0.00191,0.00015,1.00000,0.00880
1677764337974000128,0.99976,-0.02175,-0.00218,0.06028,0.02175,0.99976,-0.00020,0.00427,0.00219,0.00015,1.00000,0.00908
1677764337984000256,0.99975,-0.02230,-0.00241,0.06309,0.02230,0.99975,-0.00021,0.00449,0.00241,0.00015,1.00000,0.00926
1677764337994000128,0.99974,-0.02285,-0.00251,0.06602,0.02285,0.99974,-0.00022,0.00472,0.00252,0.00016,1.00000,0.00944
1677764338004000256,0.99972,-0.02336,-0.00255,0.06903,0.02336,0.99973,-0.00022,0.00492,0.00256,0.00016,1.00000,0.00962
1677764338014000128,0.99971,-0.02377,-0.00272,0.07208,0.02377,0.99972,-0.00023,0.00512,0.00273,0.00016,1.00000,0.00980
1677764338024000256,0.99971,-0.02402,-0.00292,0.07520,0.02402,0.99971,-0.00024,0.00530,0.00292,0.00017,1.00000,0.01008
1677764338034000128,0.99970,-0.02409,-0.00310,0.07835,0.02409,0.99971,-0.00024,0.00545,0.00311,0.00017,1.00000,0.01046
1677764338044000256,0.99971,-0.02400,-0.00338,0.08151,0.02400,0.99971,-0.00025,0.00553,0.00338,0.00017,0.99999,0.01074
1677764338054000128,0.99971,-0.02376,-0.00377,0.08463,0.02376,0.99972,-0.00025,0.00556,0.00378,0.00016,0.99999,0.01121
1677764338064000256,0.99972,-0.02345,-0.00420,0.08773,0.02345,0.99972,-0.00026,0.00558,0.00421,0.00016,0.99999,0.01159
1677764338074000128,0.99972,-0.02310,-0.00463,0.09081,0.02310,0.99973,-0.00027,0.00562,0.00464,0.00016,0.99999,0.01197
1677764338084000256,0.99973,-0.02275,-0.00506,0.09388,0.02275,0.99974,-0.00027,0.00570,0.00507,0.00016,0.99999,0.01235
1677764338094000384,0.99973,-0.02240,-0.00543,0.09691,0.02240,0.99975,-0.00028,0.00581,0.00543,0.00016,0.99999,0.01263
1677764338104000256,0.99974,-0.02208,-0.00573,0.09993,0.02208,0.99976,-0.00028,0.00594,0.00574,0.00015,0.99998,0.01291
1677764338114000384,0.99974,-0.02180,-0.00601,0.10289,0.02179,0.99976,-0.00028,0.00610,0.00602,0.00015,0.99998,0.01309
1677764338124000256,0.99975,-0.02156,-0.00631,0.10583,0.02156,0.99977,-0.00029,0.00629,0.00631,0.00015,0.99998,0.01327
1677764338134000384,0.99975,-0.02138,-0.00658,0.10871,0.02138,0.99977,-0.00029,0.00656,0.00658,0.00015,0.99998,0.01345
1677764338144000256,0.99975,-0.02126,-0.00692,0.11152,0.02126,0.99977,-0.00029,0.00689,0.00693,0.00015,0.99998,0.01353
1677764338154000384,0.99975,-0.02119,-0.00735,0.11425,0.02119,0.99978,-0.00030,0.00729,0.00735,0.00015,0.99997,0.01371
1677764338164000256,0.99975,-0.02117,-0.00786,0.11693,0.02117,0.99978,-0.00031,0.00769,0.00787,0.00015,0.99997,0.01379
1677764338174000384,0.99974,-0.02117,-0.00846,0.11953,0.02117,0.99978,-0.00033,0.00808,0.00846,0.00015,0.99996,0.01397
1677764338184000256,0.99973,-0.02120,-0.00925,0.12206,0.02120,0.99978,-0.00034,0.00848,0.00925,0.00015,0.99996,0.01415
1677764338194000128,0.99972,-0.02126,-0.01019,0.12453,0.02126,0.99977,-0.00036,0.00887,0.01020,0.00015,0.99995,0.01434
1677764338204000256,0.99971,-0.02133,-0.01119,0.12695,0.02132,0.99977,-0.00039,0.00930,0.01119,0.00015,0.99994,0.01452
1677764338214000128,0.99970,-0.02141,-0.01221,0.12938,0.02141,0.99977,-0.00041,0.00975,0.01222,0.00015,0.99993,0.01470
1677764338224000256,0.99968,-0.02153,-0.01317,0.13180,0.02153,0.99977,-0.00043,0.01017,0.01318,0.00015,0.99991,0.01489
1677764338234000128,0.99967,-0.02171,-0.01405,0.13425,0.02171,0.99976,-0.00046,0.01058,0.01406,0.00015,0.99990,0.01507
1677764338244000256,0.99965,-0.02194,-0.01476,0.13677,0.02193,0.99976,-0.00048,0.01098,0.01477,0.00015,0.99989,0.01515
1677764338254000128,0.99964,-0.02216,-0.01520,0.13940,0.02216,0.99975,-0.00049,0.01142,0.01520,0.00015,0.99988,0.01523
1677764338264000256,0.99963,-0.02239,-0.01544,0.14213,0.02238,0.99975,-0.00050,0.01184,0.01545,0.00015,0.99988,0.01532
1677764338274000128,0.99962,-0.02260,-0.01554,0.14494,0.02259,0.99974,-0.00051,0.01225,0.01555,0.00016,0.99988,0.01530
1677764338284000256,0.99962,-0.02277,-0.01554,0.14782,0.02277,0.99974,-0.00051,0.01267,0.01555,0.00016,0.99988,0.01538
1677764338294000128,0.99962,-0.02290,-0.01553,0.15076,0.02289,0.99974,-0.00051,0.01309,0.01553,0.00016,0.99988,0.01536
1677764338304000256,0.99962,-0.02297,-0.01548,0.15375,0.02296,0.99974,-0.00051,0.01353,0.01548,0.00016,0.99988,0.01533
1677764338314000128,0.99961,-0.02298,-0.01556,0.15675,0.02297,0.99974,-0.00052,0.01399,0.01557,0.00016,0.99988,0.01531
1677764338324000000,0.99961,-0.02295,-0.01580,0.15977,0.02294,0.99974,-0.00052,0.01444,0.01580,0.00016,0.99988,0.01539
1677764338334000384,0.99961,-0.02289,-0.01599,0.16283,0.02288,0.99974,-0.00052,0.01488,0.01600,0.00016,0.99987,0.01547
1677764338344000256,0.99961,-0.02281,-0.01619,0.16593,0.02281,0.99974,-0.00053,0.01536,0.01620,0.00016,0.99987,0.01555
1677764338354000384,0.99961,-0.02275,-0.01650,0.16908,0.02274,0.99974,-0.00053,0.01583,0.01651,0.00016,0.99986,0.01573
1677764338364000256,0.99960,-0.02270,-0.01677,0.17226,0.02270,0.99974,-0.00054,0.01628,0.01678,0.00016,0.99986,0.01591
1677764338374000384,0.99960,-0.02272,-0.01701,0.17551,0.02271,0.99974,-0.00054,0.01672,0.01701,0.00016,0.99986,0.01598
1677764338384000256,0.99959,-0.02279,-0.01717,0.17883,0.02278,0.99974,-0.00055,0.01718,0.01718,0.00016,0.99985,0.01606
1677764338394000384,0.99959,-0.02288,-0.01721,0.18222,0.02287,0.99974,-0.00055,0.01769,0.01722,0.00016,0.99985,0.01604
1677764338404000256,0.99959,-0.02297,-0.01717,0.18567,0.02296,0.99974,-0.00055,0.01821,0.01718,0.00016,0.99985,0.01601
1677764338414000384,0.99959,-0.02309,-0.01705,0.18921,0.02309,0.99973,-0.00055,0.01867,0.01706,0.00016,0.99985,0.01609
1677764338424000256,0.99959,-0.02326,-0.01679,0.19282,0.02326,0.99973,-0.00055,0.01903,0.01680,0.00016,0.99986,0.01606
1677764338434000128,0.99959,-0.02349,-0.01660,0.19645,0.02349,0.99972,-0.00055,0.01937,0.01660,0.00016,0.99986,0.01604
1677764338444000256,0.99958,-0.02376,-0.01645,0.20009,0.02376,0.99972,-0.00056,0.01975,0.01646,0.00016,0.99986,0.01601
1677764338454000128,0.99958,-0.02405,-0.01638,0.20373,0.02404,0.99971,-0.00056,0.02013,0.01639,0.00017,0.99987,0.01599
1677764338464000256,0.99957,-0.02429,-0.01642,0.20736,0.02429,0.99970,-0.00057,0.02052,0.01642,0.00017,0.99987,0.01596
1677764338474000128,0.99956,-0.02447,-0.01656,0.21099,0.02446,0.99970,-0.00057,0.02084,0.01657,0.00017,0.99986,0.01594
1677764338484000256,0.99956,-0.02457,-0.01674,0.21460,0.02456,0.99970,-0.00058,0.02109,0.01675,0.00017,0.99986,0.01601
1677764338494000128,0.99955,-0.02456,-0.01696,0.21821,0.02455,0.99970,-0.00059,0.02132,0.01697,0.00017,0.99986,0.01599
1677764338504000256,0.99955,-0.02447,-0.01714,0.22184,0.02446,0.99970,-0.00059,0.02154,0.01714,0.00017,0.99985,0.01606
1677764338514000128,0.99956,-0.02431,-0.01718,0.22550,0.02431,0.99970,-0.00059,0.02174,0.01719,0.00017,0.99985,0.01614
1677764338524000256,0.99956,-0.02412,-0.01722,0.22914,0.02411,0.99971,-0.00058,0.02197,0.01722,0.00017,0.99985,0.01611
1677764338534000128,0.99957,-0.02390,-0.01727,0.23277,0.02389,0.99971,-0.00058,0.02222,0.01728,0.00017,0.99985,0.01619
1677764338544000256,0.99957,-0.02368,-0.01732,0.23639,0.02368,0.99972,-0.00057,0.02246,0.01733,0.00016,0.99985,0.01616
1677764338554000128,0.99957,-0.02350,-0.01731,0.24000,0.02349,0.99972,-0.00057,0.02270,0.01732,0.00016,0.99985,0.01614
1677764338564000256,0.99958,-0.02340,-0.01725,0.24360,0.02339,0.99973,-0.00057,0.02292,0.01726,0.00016,0.99985,0.01611
1677764338574000128,0.99958,-0.02344,-0.01712,0.24718,0.02344,0.99973,-0.00056,0.02313,0.01713,0.00016,0.99985,0.01599
1677764338584000256,0.99958,-0.02363,-0.01692,0.25077,0.02362,0.99972,-0.00056,0.02337,0.01693,0.00016,0.99986,0.01596
1677764338594000384,0.99957,-0.02394,-0.01670,0.25433,0.02394,0.99971,-0.00057,0.02364,0.01671,0.00017,0.99986,0.01584
1677764338604000256,0.99957,-0.02437,-0.01647,0.25786,0.02436,0.99970,-0.00057,0.02391,0.01648,0.00017,0.99986,0.01581
1677764338614000384,0.99956,-0.02486,-0.01631,0.26135,0.02485,0.99969,-0.00058,0.02414,0.01632,0.00017,0.99987,0.01579
1677764338624000256,0.99954,-0.02538,-0.01632,0.26481,0.02537,0.99968,-0.00059,0.02433,0.01632,0.00018,0.99987,0.01577
1677764338634000384,0.99953,-0.02588,-0.01637,0.26824,0.02587,0.99967,-0.00060,0.02447,0.01638,0.00018,0.99987,0.01574
1677764338644000256,0.99952,-0.02635,-0.01645,0.27168,0.02634,0.99965,-0.00062,0.02457,0.01646,0.00018,0.99986,0.01582
1677764338654000384,0.99951,-0.02676,-0.01649,0.27514,0.02675,0.99964,-0.00063,0.02461,0.01650,0.00019,0.99986,0.01589
1677764338664000256,0.99949,-0.02711,-0.01658,0.27862,0.02710,0.99963,-0.00064,0.02462,0.01659,0.00019,0.99986,0.01607
1677764338674000384,0.99948,-0.02740,-0.01672,0.28212,0.02739,0.99962,-0.00065,0.02461,0.01673,0.00019,0.99986,0.01615
1677764338684000256,0.99948,-0.02760,-0.01672,0.28570,0.02759,0.99962,-0.00065,0.02458,0.01673,0.00019,0.99986,0.01612
1677764338694000128,0.99948,-0.02773,-0.01673,0.28933,0.02772,0.99962,-0.00066,0.02453,0.01674,0.00019,0.99986,0.01620
1677764338704000256,0.99947,-0.02783,-0.01680,0.29300,0.02782,0.99961,-0.00066,0.02444,0.01681,0.00019,0.99986,0.01617
1677764338714000128,0.99947,-0.02794,-0.01684,0.29674,0.02793,0.99961,-0.00066,0.02427,0.01685,0.00019,0.99986,0.01614
1677764338724000256,0.99946,-0.02808,-0.01679,0.30054,0.02807,0.99961,-0.00067,0.02405,0.01680,0.00019,0.99986,0.01612
1677764338734000128,0.99946,-0.02828,-0.01667,0.30442,0.02827,0.99960,-0.00067,0.02385,0.01668,0.00020,0.99986,0.01619
1677764338744000256,0.99946,-0.02852,-0.01645,0.30836,0.02851,0.99959,-0.00067,0.02365,0.01647,0.00020,0.99986,0.01616
1677764338754000128,0.99945,-0.02880,-0.01619,0.31237,0.02880,0.99959,-0.00067,0.02342,0.01621,0.00020,0.99987,0.01614
1677764338764000256,0.99945,-0.02913,-0.01588,0.31643,0.02913,0.99958,-0.00066,0.02320,0.01589,0.00020,0.99987,0.01601
1677764338774000128,0.99944,-0.02949,-0.01553,0.32053,0.02948,0.99957,-0.00066,0.02301,0.01554,0.00020,0.99988,0.01588
1677764338784000256,0.99944,-0.02986,-0.01526,0.32464,0.02985,0.99955,-0.00066,0.02287,0.01527,0.00021,0.99988,0.01585
1677764338794000128,0.99943,-0.03024,-0.01507,0.32873,0.03024,0.99954,-0.00067,0.02280,0.01508,0.00021,0.99989,0.01572
1677764338804000256,0.99942,-0.03064,-0.01497,0.33280,0.03063,0.99953,-0.00067,0.02275,0.01498,0.00021,0.99989,0.01569
1677764338814000128,0.99941,-0.03101,-0.01496,0.33687,0.03101,0.99952,-0.00068,0.02275,0.01498,0.00021,0.99989,0.01557
1677764338824000000,0.99940,-0.03132,-0.01500,0.34088,0.03132,0.99951,-0.00069,0.02281,0.01501,0.00022,0.99989,0.01544
1677764338834000384,0.99939,-0.03157,-0.01500,0.34490,0.03157,0.99950,-0.00069,0.02289,0.01502,0.00022,0.99989,0.01541
1677764338844000256,0.99938,-0.03178,-0.01504,0.34889,0.03178,0.99949,-0.00070,0.02297,0.01505,0.00022,0.99989,0.01538
1677764338854000384,0.99938,-0.03194,-0.01495,0.35289,0.03193,0.99949,-0.00070,0.02302,0.01497,0.00022,0.99989,0.01526
1677764338864000256,0.99938,-0.03205,-0.01478,0.35688,0.03204,0.99949,-0.00070,0.02307,0.01479,0.00022,0.99989,0.01513
1677764338874000384,0.99937,-0.03214,-0.01471,0.36084,0.03214,0.99948,-0.00070,0.02314,0.01473,0.00022,0.99989,0.01510
1677764338884000256,0.99937,-0.03220,-0.01467,0.36476,0.03219,0.99948,-0.00070,0.02322,0.01468,0.00022,0.99989,0.01497
1677764338894000384,0.99937,-0.03224,-0.01468,0.36862,0.03223,0.99948,-0.00070,0.02332,0.01469,0.00022,0.99989,0.01485
1677764338904000256,0.99937,-0.03228,-0.01482,0.37243,0.03227,0.99948,-0.00070,0.02346,0.01483,0.00022,0.99989,0.01472
1677764338914000384,0.99936,-0.03234,-0.01515,0.37616,0.03233,0.99948,-0.00071,0.02360,0.01516,0.00022,0.99989,0.01459
1677764338924000256,0.99935,-0.03243,-0.01567,0.37981,0.03243,0.99947,-0.00073,0.02377,0.01569,0.00022,0.99988,0.01457
1677764338934000128,0.99934,-0.03261,-0.01627,0.38340,0.03260,0.99947,-0.00076,0.02396,0.01629,0.00023,0.99987,0.01454
1677764338944000256,0.99932,-0.03285,-0.01685,0.38696,0.03284,0.99946,-0.00078,0.02419,0.01686,0.00023,0.99986,0.01442
1677764338954000128,0.99930,-0.03316,-0.01746,0.39048,0.03315,0.99945,-0.00081,0.02446,0.01747,0.00023,0.99985,0.01440
1677764338964000256,0.99927,-0.03352,-0.01810,0.39396,0.03351,0.99944,-0.00084,0.02474,0.01812,0.00023,0.99984,0.01447
1677764338974000128,0.99925,-0.03391,-0.01871,0.39743,0.03390,0.99942,-0.00087,0.02501,0.01873,0.00023,0.99982,0.01445
1677764338984000256,0.99922,-0.03432,-0.01932,0.40087,0.03431,0.99941,-0.00090,0.02527,0.01934,0.00024,0.99981,0.01442
1677764338994000128,0.99920,-0.03475,-0.01999,0.40426,0.03474,0.99940,-0.00094,0.02552,0.02001,0.00024,0.99980,0.01440
1677764339004000256,0.99917,-0.03521,-0.02069,0.40762,0.03519,0.99938,-0.00097,0.02578,0.02071,0.00024,0.99979,0.01438
1677764339014000128,0.99914,-0.03563,-0.02137,0.41096,0.03562,0.99936,-0.00101,0.02605,0.02139,0.00025,0.99977,0.01435
1677764339024000256,0.99911,-0.03601,-0.02197,0.41429,0.03600,0.99935,-0.00104,0.02635,0.02199,0.00025,0.99976,0.01423
1677764339034000128,0.99909,-0.03633,-0.02248,0.41763,0.03631,0.99934,-0.00107,0.02664,0.02250,0.00025,0.99975,0.01411
1677764339044000256,0.99907,-0.03658,-0.02298,0.42095,0.03656,0.99933,-0.00109,0.02687,0.02300,0.00025,0.99974,0.01388
1677764339054000128,0.99905,-0.03675,-0.02346,0.42428,0.03673,0.99932,-0.00112,0.02704,0.02349,0.00025,0.99972,0.01386
1677764339064000256,0.99904,-0.03683,-0.02382,0.42762,0.03681,0.99932,-0.00113,0.02722,0.02385,0.00025,0.99972,0.01364
1677764339074000128,0.99903,-0.03682,-0.02409,0.43096,0.03680,0.99932,-0.00114,0.02738,0.02412,0.00025,0.99971,0.01361
1677764339084000256,0.99903,-0.03674,-0.02446,0.43428,0.03672,0.99932,-0.00115,0.02755,0.02448,0.00025,0.99970,0.01349
1677764339094000384,0.99902,-0.03661,-0.02502,0.43754,0.03659,0.99933,-0.00117,0.02775,0.02505,0.00025,0.99969,0.01347
1677764339104000256,0.99900,-0.03647,-0.02573,0.44079,0.03645,0.99933,-0.00119,0.02795,0.02576,0.00025,0.99967,0.01345
1677764339114000384,0.99899,-0.03635,-0.02657,0.44403,0.03633,0.99934,-0.00122,0.02815,0.02660,0.00025,0.99965,0.01352
1677764339124000256,0.99896,-0.03629,-0.02766,0.44725,0.03627,0.99934,-0.00126,0.02841,0.02769,0.00025,0.99962,0.01360
1677764339134000384,0.99892,-0.03634,-0.02896,0.45046,0.03632,0.99934,-0.00130,0.02878,0.02898,0.00025,0.99958,0.01368
1677764339144000256,0.99887,-0.03650,-0.03034,0.45372,0.03648,0.99933,-0.00136,0.02922,0.03037,0.00025,0.99954,0.01376
1677764339154000384,0.99882,-0.03681,-0.03171,0.45706,0.03679,0.99932,-0.00142,0.02971,0.03174,0.00025,0.99950,0.01383
1677764339164000256,0.99876,-0.03733,-0.03301,0.46048,0.03730,0.99930,-0.00149,0.03027,0.03304,0.00026,0.99945,0.01381
1677764339174000384,0.99869,-0.03805,-0.03421,0.46403,0.03802,0.99928,-0.00157,0.03091,0.03424,0.00026,0.99941,0.01369
1677764339184000256,0.99863,-0.03888,-0.03515,0.46773,0.03884,0.99924,-0.00164,0.03161,0.03519,0.00027,0.99938,0.01356
1677764339194000128,0.99857,-0.03976,-0.03571,0.47161,0.03973,0.99921,-0.00170,0.03235,0.03575,0.00028,0.99936,0.01353
1677764339204000256,0.99854,-0.04063,-0.03571,0.47573,0.04059,0.99917,-0.00173,0.03310,0.03575,0.00028,0.99936,0.01340
1677764339214000128,0.99852,-0.04142,-0.03519,0.48004,0.04138,0.99914,-0.00175,0.03378,0.03524,0.00029,0.99938,0.01327
1677764339224000256,0.99852,-0.04214,-0.03450,0.48454,0.04210,0.99911,-0.00175,0.03442,0.03455,0.00029,0.99940,0.01334
1677764339234000128,0.99851,-0.04279,-0.03373,0.48914,0.04276,0.99908,-0.00174,0.03503,0.03378,0.00030,0.99943,0.01331
1677764339244000256,0.99851,-0.04340,-0.03296,0.49380,0.04337,0.99906,-0.00173,0.03563,0.03300,0.00030,0.99946,0.01338
1677764339254000128,0.99851,-0.04392,-0.03228,0.49852,0.04389,0.99903,-0.00172,0.03630,0.03232,0.00030,0.99948,0.01345
1677764339264000256,0.99851,-0.04437,-0.03169,0.50328,0.04434,0.99902,-0.00171,0.03703,0.03174,0.00031,0.99950,0.01351
1677764339274000128,0.99851,-0.04479,-0.03107,0.50810,0.04475,0.99900,-0.00170,0.03774,0.03112,0.00031,0.99952,0.01358
1677764339284000256,0.99852,-0.04520,-0.03021,0.51306,0.04517,0.99898,-0.00168,0.03838,0.03026,0.00031,0.99954,0.01355
1677764339294000128,0.99853,-0.04561,-0.02921,0.51813,0.04558,0.99896,-0.00165,0.03901,0.02926,0.00032,0.99957,0.01351
1677764339304000256,0.99854,-0.04603,-0.02816,0.52326,0.04600,0.99894,-0.00162,0.03965,0.02820,0.00032,0.99960,0.01347
1677764339314000128,0.99856,-0.04644,-0.02686,0.52849,0.04641,0.99892,-0.00157,0.04034,0.02690,0.00032,0.99964,0.01344
1677764339324000000,0.99858,-0.04685,-0.02536,0.53384,0.04683,0.99890,-0.00151,0.04105,0.02541,0.00032,0.99968,0.01320
1677764339334000384,0.99860,-0.04727,-0.02369,0.53931,0.04725,0.99888,-0.00145,0.04172,0.02373,0.00033,0.99972,0.01296
1677764339344000256,0.99863,-0.04761,-0.02180,0.54488,0.04759,0.99887,-0.00137,0.04235,0.02184,0.00033,0.99976,0.01262
1677764339354000384,0.99866,-0.04781,-0.01989,0.55049,0.04779,0.99886,-0.00128,0.04297,0.01993,0.00033,0.99980,0.01219
1677764339364000256,0.99869,-0.04783,-0.01805,0.55614,0.04782,0.99886,-0.00120,0.04358,0.01808,0.00033,0.99984,0.01165
1677764339374000384,0.99873,-0.04766,-0.01626,0.56184,0.04765,0.99886,-0.00111,0.04414,0.01629,0.00033,0.99987,0.01121
1677764339384000256,0.99877,-0.04732,-0.01455,0.56753,0.04731,0.99888,-0.00102,0.04474,0.01459,0.00033,0.99989,0.01067
