timestamp (ns), T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1690902549483585251,-0.05141521640948732,-0.996770667414577,-0.0616823483945312,-0.4254310429096222,0.9986475512198681,-0.050838289738512565,-0.010887457877021407,-1.3854507207870483,0.007716473555093667,-0.06215870718058558,0.9980364478101548,0.47900861501693726
1690902549483641904,-0.05163229855828805,-0.9967413317787203,-0.061974375911102914,-0.42542725801467896,0.9986346047095597,-0.05103780730072921,-0.011138604154686073,-1.3854517936706543,0.00793927088396396,-0.06246486812534326,0.9980155851628341,0.47901690006256104
1690902549503656280,-0.05233987166677306,-0.9966335272405472,-0.06310428047265158,-0.425255686044693,0.9986024020272951,-0.051769812082893496,-0.010636222177929963,-1.3856035470962524,0.007333518884009099,-0.06357278456200614,0.9979502595639778,0.4790712594985962
1690902549523650219,-0.05286849924792986,-0.9965790442811486,-0.06352267537615683,-0.4252307713031769,0.9985636338235069,-0.05220559271820596,-0.01205177555942262,-1.3855308294296265,0.008694308049841844,-0.06406859284090569,0.9979076231891013,0.47893616557121277
1690902549543673125,-0.053392437562615025,-0.996543936197358,-0.06363513840166031,-0.4252997636795044,0.9985457253844621,-0.052806220975169516,-0.010859896074099974,-1.3854836225509644,0.007462032400154247,-0.0641224317582994,0.9979141405040123,0.47906309366226196
1690902549563637447,-0.05312756068652641,-0.9965742180502407,-0.06338209694425505,-0.42557209730148315,0.9985590002866228,-0.0525374128437705,-0.010942723530455747,-1.385375738143921,0.007575304751639696,-0.06387212356916529,0.9979293394768416,0.47913968563079834
1690902549583681132,-0.05372857508481316,-0.9964209367712268,-0.0652576201167797,-0.425415575504303,0.9985296187940557,-0.05314110635940367,-0.010706222765089157,-1.3855522871017456,0.007200042385484228,-0.06573689663232418,0.9978110140757106,0.47908157110214233
1690902549603566998,-0.052802024419185134,-0.9966160636553557,-0.06299498298547501,-0.4257272481918335,0.9985699324421385,-0.05216634310602086,-0.011694557257464988,-1.3853882551193237,0.0083687657237487,-0.06352239220187966,0.9979453238776221,0.4789891541004181
1690902549623640678,-0.0543802167816404,-0.9964363660928988,-0.06447759572409688,-0.42529740929603577,0.9984793548400408,-0.05367971938780791,-0.012548533167741762,-1.3854575157165527,0.009042675544190772,-0.06506194013418663,0.997840254732679,0.47887685894966125
1690902549643678124,-0.053430824708850855,-0.9965139081906761,-0.06407166107942552,-0.42523476481437683,0.9985369857182748,-0.052785001185952085,-0.011731658129216147,-1.3855994939804077,0.008308737785838703,-0.0646047554932588,0.9978763402566786,0.4789220094680786
1690902549663524498,-0.0529035463977095,-0.9965641239476543,-0.06372724408751948,-0.42505714297294617,0.9985622034846476,-0.05224124650722933,-0.012015736983494823,-1.3856594562530518,0.008645261732939467,-0.06427129237704642,0.9978950147313863,0.4788837432861328
1690902549683506289,-0.05255914975569159,-0.9966169460384383,-0.06318384798329038,-0.42491471767425537,0.9985781143152429,-0.05188759287507255,-0.012224046639492451,-1.3856172561645508,0.008904234249644951,-0.06373649327228072,0.9979270384340633,0.47889000177383423
1690902549703669272,-0.05222000129199372,-0.9966495798720274,-0.06294987216806555,-0.4249037206172943,0.998598098365723,-0.051567869686914125,-0.011941220888824954,-1.385565161705017,0.008655021977235767,-0.06348519320963802,0.9979452494188792,0.4789119064807892
1690902549723672157,-0.05052894361616156,-0.996621899069725,-0.06474269187862176,-0.42543697357177734,0.9986525277164106,-0.04965124163006829,-0.015095797104382393,-1.3853225708007812,0.011830246939894321,-0.0654182275764787,0.9977878034723082,0.4785781502723694
1690902549743722457,-0.05174830512434958,-0.9964614782653264,-0.06623167859897076,-0.4254610538482666,0.9985977513127963,-0.05088972490092647,-0.014586533945191809,-1.385274052619934,0.011164407274164994,-0.06689363372390654,0.9976976484774474,0.47865021228790283
1690902549763674648,-0.05218424072069139,-0.9964681058149496,-0.06578844210019989,-0.4254504144191742,0.9985752715944076,-0.051332359714631126,-0.014574491630338145,-1.385221004486084,0.011145940093146251,-0.06645527021759934,0.9977271496154375,0.4786425828933716
1690902549783682281,-0.05216143666527129,-0.9965002276323169,-0.06531830412492062,-0.4254051744937897,0.998571049173826,-0.05128509095328193,-0.015023288514773983,-1.3852194547653198,0.011620855256797569,-0.0660086037926445,0.9977513818323914,0.4786164462566376
1690902549803614407,-0.05276401587793356,-0.9963635331888685,-0.0669004361706862,-0.4252993166446686,0.9985532991028898,-0.051947822092424656,-0.01388281781875482,-1.3853896856307983,0.010357001456411524,-0.06753616446948023,0.9976630688812649,0.47866469621658325
1690902549823655649,-0.052623851546059364,-0.9964283171012381,-0.06604043554711746,-0.425443172454834,0.9985514009853566,-0.0517624801970869,-0.014688268585106981,-1.3853586912155151,0.011217390010174466,-0.06671772270274859,0.9977088330964696,0.4786352217197418
1690902549843696187,-0.052566635845067544,-0.9963572544260054,-0.06714886706866084,-0.42546960711479187,0.9985495568740935,-0.051660198922319045,-0.01516595904841752,-1.3853989839553833,0.01164178948804313,-0.06784869490254805,0.9976276977598093,0.4785562753677368
1690902549863526463,-0.05252699286146251,-0.9963312086857198,-0.06756506212374125,-0.4252861738204956,0.9985590446109122,-0.05165895657083014,-0.014532261756372938,-1.3855170011520386,0.01098860531070851,-0.06823103989289789,0.9976090295042741,0.4785679280757904
1690902549893694210,-0.051943009403191465,-0.9964174120881087,-0.06674027765731932,-0.4253845810890198,0.9985763011521439,-0.0510108707998021,-0.015596853450251531,-1.3853497505187988,0.012136496670896682,-0.06745540710633963,0.9976484719081542,0.4785289764404297
1690902549903670928,-0.051727048212051985,-0.9964361711209216,-0.06662784226691844,-0.42536041140556335,0.9985892642845936,-0.050806971023590775,-0.015431556984381947,-1.3853106498718262,0.011991402704532167,-0.06733207688231017,0.9976585576658441,0.47854194045066833
1690902549923540278,-0.05217828105199174,-0.996348203374163,-0.06758464780952046,-0.4251514971256256,0.9985760965774869,-0.05130320937918653,-0.014620535266009795,-1.3853778839111328,0.011099834707267043,-0.06825128819643556,0.9976064130352201,0.47857245802879333
1690902549943683361,-0.051374116001020265,-0.9964976804043011,-0.06597782319811119,-0.42534399032592773,0.9986097935786411,-0.05047787157476724,-0.015181062219266923,-1.3852629661560059,0.011797473201395906,-0.06666601405610521,0.9977055989599004,0.4785689115524292
1690902549963678703,-0.05218745365903377,-0.9963665747652091,-0.06730615403683837,-0.4252839982509613,0.998577203582101,-0.051326221416700846,-0.014463315015396175,-1.3854166269302368,0.010956193076839173,-0.06796519466409422,0.9976275327733966,0.47856810688972473
1690902549993568390,-0.05260024999251173,-0.9963265195251202,-0.06757721651329941,-0.4253522753715515,0.9985546565974847,-0.05172856187315816,-0.0145860780888603,-1.3854620456695557,0.011036824190171778,-0.06824677558313592,0.9976074208496548,0.4785628914833069
1690902550003672495,-0.05251799794524015,-0.9963199358582073,-0.06773806391772064,-0.4253760576248169,0.9985575426736999,-0.05163526283421138,-0.014718478233290689,-1.385506272315979,0.01116664055505049,-0.06841333966076615,0.997594567494819,0.47854360938072205
1690902550023535744,-0.051646248621394664,-0.9964286976082964,-0.06680206273739765,-0.4255179762840271,0.998596838693817,-0.050742991982760666,-0.015149340426317954,-1.3853563070297241,0.011705501016705061,-0.06749073526989909,0.9976512325951772,0.4785797894001007
1690902550043702784,-0.051449475080755036,-0.9964586140926078,-0.0665070065072408,-0.42545121908187866,0.9986032196781619,-0.050529780679505754,-0.015438617583513736,-1.3853323459625244,0.012023359028312516,-0.06720841959993142,0.9976665110008234,0.4785621166229248
1690902550063684598,-0.05109037875494826,-0.9964750994076761,-0.06653682784096092,-0.42547735571861267,0.998625542685657,-0.05019311041054764,-0.0150889748853795,-1.3853365182876587,0.011696097402679514,-0.06721627725317968,0.9976698719404985,0.47858908772468567
1690902550093498518,-0.05110309428184717,-0.9964594049361097,-0.06676172608010386,-0.4254949986934662,0.9986235944685871,-0.05019494127707419,-0.015211326070726228,-1.38532555103302,0.011806368004578068,-0.06744718070138478,0.9976529895158814,0.47858086228370667
1690902550113682032,-0.0513180590582521,-0.9964443441636789,-0.06682159679855851,-0.4254873991012573,0.9986149101980298,-0.05042196543349459,-0.015029522015150024,-1.38532555103302,0.011606805963491909,-0.06750032878467224,0.9976517366642963,0.4785720705986023
1690902550123543938,-0.05151649301133038,-0.9964425749550782,-0.06669517047513157,-0.42550498247146606,0.9986048388776433,-0.050622678110439134,-0.015023988521124208,-1.3853482007980347,0.011594253661601099,-0.06737610316588652,0.9976602798569312,0.47857874631881714
1690902550143680223,-0.051482490996768104,-0.9964357336894067,-0.06682351193720287,-0.42550739645957947,0.9986093465813579,-0.05060302359333341,-0.014788743136792282,-1.385362982749939,0.011354560366706123,-0.06749194492727516,0.9976552066364475,0.4786042869091034
1690902550163683891,-0.05202890207917815,-0.9963495283423227,-0.06768020922297596,-0.4253135025501251,0.9985854235060647,-0.05116229021996549,-0.014476602524794217,-1.3854966163635254,0.010961081591164108,-0.06833767212510623,0.9976020335077875,0.47859299182891846
1690902550183585403,-0.052017460930405546,-0.9963534612464793,-0.06763108767803629,-0.4253028929233551,0.9985927754549704,-0.051194923272559645,-0.013840109835396679,-1.385457158088684,0.010327272994012097,-0.06825584292408396,0.9976143981214536,0.4786328673362732
1690902550213487875,-0.05136485464667184,-0.9963875975773243,-0.067626970220573,-0.42535698413848877,0.9986185086815421,-0.0504926345159713,-0.014545376526211962,-1.3854604959487915,0.01107816888204008,-0.06828066529936966,0.9976046435940926,0.4785911440849304
1690902550223682393,-0.05182399004972593,-0.9963765204330194,-0.06743962918874272,-0.42538580298423767,0.9985941184972856,-0.05094928903702689,-0.014627250228620998,-1.385439157485962,0.011138247526209313,-0.06810285953181924,0.9976161285612991,0.47858160734176636
1690902550243681698,-0.05157877910587927,-0.9963580909479687,-0.06789833686082562,-0.42539435625076294,0.998606575557406,-0.050696477242850424,-0.014655185044076209,-1.3854589462280273,0.011159605703512761,-0.06855962221077647,0.9975846036316207,0.4785340428352356
1690902550263680442,-0.051845255006326973,-0.9963643207184253,-0.06760332782222736,-0.4254085421562195,0.9985921901342328,-0.05096306088679847,-0.014710684143305397,-1.3854609727859497,0.011211928301793427,-0.06827083436108776,0.9976038220853988,0.4785260558128357
1690902550303567659,-0.05190732227505013,-0.9963785129478625,-0.06734603796839705,-0.42534178495407104,0.9985921484778667,-0.0510483296420563,-0.014414889493669338,-1.3854471445083618,0.010924783411712845,-0.0679994630608407,0.9976255420401209,0.4785784184932709
1690902550303616567,-0.051275344376654874,-0.9964806178987228,-0.06631151642991852,-0.42545437812805176,0.9986116151965897,-0.05035597200060388,-0.015463443288373378,-1.385331153869629,0.012069840658177598,-0.06701234390807634,0.9976791391576914,0.47852373123168945
1690902550323684319,-0.05158044764422837,-0.9964642082055916,-0.0663214835933587,-0.4254392981529236,0.9986033525669175,-0.05070267233480147,-0.014852045657826805,-1.385324239730835,0.011436855465267709,-0.06699493102700305,0.9976877655628305,0.47856631875038147
1690902550343579188,-0.050717560735518585,-0.9965315302570718,-0.06597452717934005,-0.42553070187568665,0.9986419257010685,-0.049814877153815385,-0.01525720309269268,-1.3853483200073242,0.011917770978684093,-0.06665873699410142,0.997704655455336,0.4785199463367462
1690902550363666563,-0.05152446685165318,-0.9964700476444708,-0.06627724694854878,-0.42548683285713196,0.9986012317878554,-0.05061868655621543,-0.015275092245258491,-1.38533353805542,0.01186630470830894,-0.06697158142637546,0.9976843178550117,0.4785401225090027
1690902550383695894,-0.051746058509354376,-0.9963753184867847,-0.06751718402824719,-0.4254375994205475,0.9985981835994404,-0.05087055437705518,-0.014623761802933875,-1.3854968547821045,0.011136118742378527,-0.0681792593662383,0.9976109339074157,0.478530615568161
1690902550403574820,-0.051699610279941244,-0.9963689367986099,-0.06764681869615027,-0.4254400432109833,0.9985990962571778,-0.05081321193482885,-0.01476016420010226,-1.3854765892028809,0.011269216975904366,-0.06831514675146205,0.9976001430799197,0.4785239100456238
1690902550423528168,-0.051150530566490826,-0.9964855041349073,-0.06633448026302974,-0.4255622327327728,0.9986168577563531,-0.05022469000150315,-0.01555158895677683,-1.3853741884231567,0.01216530425407112,-0.0670382022674587,0.9976762424800709,0.47851696610450745
1690902550443692841,-0.051427560666429006,-0.9964243397431769,-0.06703537253774927,-0.42535310983657837,0.9986136012279778,-0.050553619576070796,-0.014669934909440026,-1.3855220079421997,0.011228599484800594,-0.06769687374710867,0.9976427475997998,0.4785294830799103
1690902550463709564,-0.051568357432844714,-0.9964134001713243,-0.06708979408747073,-0.42534658312797546,0.9986055584632869,-0.050688571622772516,-0.014751519008920359,-1.3855032920837402,0.01129792538061044,-0.06775695289683503,0.997637886317591,0.4785458445549011
1690902550483726416,-0.05112566216589265,-0.9964798033336341,-0.0664392069207719,-0.42563602328300476,0.9986230705597426,-0.05022597308003163,-0.015143136200785143,-1.385362148284912,0.01175285556495147,-0.06712192768630877,0.9976755570874448,0.4785328805446625
1690902550503589913,-0.051285970212123166,-0.9963888439501438,-0.06766846319444127,-0.4255460798740387,0.998624370645522,-0.05042456783246935,-0.014378084425400568,-1.3854401111602783,0.01091400990637538,-0.06831277047964707,0.9976042550917468,0.47852247953414917
1690902550523598427,-0.05119827219450873,-0.9964639730117766,-0.06662047293349327,-0.42576950788497925,0.9986219222733439,-0.050310519754185934,-0.014936798758604684,-1.385204553604126,0.011532271215522874,-0.06729340303216198,0.9976665798897759,0.47853928804397583
1690902550543679658,-0.051544444456183,-0.9963846070780905,-0.06753432478038594,-0.42557084560394287,0.9986123679420845,-0.05069254586202665,-0.014269000915584952,-1.3853356838226318,0.01079392601448131,-0.06817609971144961,0.9976149109698232,0.4785270392894745
1690902550563677546,-0.051008464399700415,-0.9964466041055068,-0.0670246352186086,-0.425883948802948,0.9986351198727762,-0.05013583375914554,-0.01463883635952867,-1.385156273841858,0.011226482809421037,-0.06767985918926236,0.9976439258291764,0.4785483181476593
1690902550583694849,-0.05070985262299099,-0.9962761902391977,-0.06972993338176309,-0.425732284784317,0.9986406617574997,-0.049739606399316294,-0.015582048638885466,-1.3853119611740112,0.012055684613411239,-0.07042531020671239,0.9974442020237477,0.47836509346961975
1690902550603628174,-0.05198304502920953,-0.9963025551297625,-0.0684030823238081,-0.42569583654403687,0.9985959276161255,-0.05115900234558074,-0.01374517469858914,-1.3853520154953003,0.01019491922386067,-0.06902155548023645,0.997563074948701,0.47856101393699646
1690902550623717112,-0.05141059407855603,-0.9964228730032193,-0.0670701794577903,-0.4260132610797882,0.9986114080769483,-0.050517900047993336,-0.014939793616905037,-1.3851770162582397,0.011498107455782041,-0.0677451100135737,0.9976364035028915,0.4784983694553375
1690902550643686402,-0.051819757773806596,-0.9964437021774094,-0.06644291606516174,-0.4257083833217621,0.9985924656805835,-0.05094847504121741,-0.014742468482139504,-1.3854098320007324,0.011304874622765259,-0.06711334652625038,0.9976813111048091,0.4783191680908203
1690902550663538262,-0.05166765686439556,-0.996386642487741,-0.06741002823133672,-0.42533737421035767,0.998608218297443,-0.050831355471381845,-0.014064126341458281,-1.3855558633804321,0.010586764517526052,-0.06804286864138348,0.9976262268225018,0.4784441888332367
1690902550683693347,-0.05128694739830286,-0.9963999642554748,-0.06750377958494194,-0.42521244287490845,0.9986269991431111,-0.05044483484637996,-0.014122153509521812,-1.3856565952301025,0.010666096239429036,-0.06813537898192217,0.9976190678420302,0.4783269464969635
1690902550713588034,-0.05167730252285768,-0.9964389458001963,-0.06662494800413996,-0.4251026213169098,0.9986057020946093,-0.05083934148435004,-0.014213131307704976,-1.3856165409088135,0.01077534909380978,-0.06726654926507639,0.9976768530951672,0.47838830947875977
1690902550723543860,-0.05177259888300034,-0.9964297289623758,-0.06668877900266483,-0.42505550384521484,0.9985994525098463,-0.050925338585101065,-0.014343756029305273,-1.385582685470581,0.010896396282045404,-0.06733799172799207,0.9976707189339103,0.4783923923969269
1690902550743683735,-0.05063198153703091,-0.9965854061991096,-0.06522216338477088,-0.4254479706287384,0.9986432613918378,-0.04972454160719125,-0.015463066921822092,-1.385349988937378,0.01216712465243102,-0.06591659967649045,0.9977509523747807,0.4783770740032196
1690902550763718538,-0.05081288900522479,-0.9965329257307376,-0.06588002918547177,-0.42571163177490234,0.9986395445935321,-0.049925316325492186,-0.015050673201624835,-1.3852486610412598,0.011709410103215075,-0.06655517053043622,0.9977140366812021,0.47838902473449707
1690902550783687999,-0.05191874892257026,-0.9963250374604875,-0.06812388156640327,-0.42563357949256897,0.9985998775272027,-0.051102805729693335,-0.013667035128702182,-1.3855054378509521,0.010135487801337457,-0.068738075154251,0.9975832541252472,0.4784437417984009
1690902550813677133,-0.051191705903771534,-0.996240508870856,-0.06988746476586344,-0.42586594820022583,0.9986184833776542,-0.050231937274424765,-0.015423266002114903,-1.3854830265045166,0.011854699624010097,-0.07058045736885171,0.9974356446079258,0.47820183634757996
1690902550933705072,-0.05145296332307875,-0.9962151927768694,-0.07005627913198822,-0.4258805513381958,0.9986066176376494,-0.0504992625393022,-0.015318214428590403,-1.3854727745056152,0.011722447507562694,-0.07074683147344313,0.9974254208014255,0.4781770706176758
1690902550933755062,-0.05178599816137336,-0.9963153496736771,-0.0683661787658833,-0.42579349875450134,0.9986049305506205,-0.0509546457490036,-0.013849792654908512,-1.3855586051940918,0.010315186591654459,-0.06898802853547868,0.9975641577584708,0.4784042239189148
1690902550933784925,-0.051459897683192424,-0.9964131330903,-0.06717698367452563,-0.42597338557243347,0.9986147916197442,-0.05060124741377764,-0.014422611359408012,-1.3854539394378662,0.010971640200545519,-0.06782611565865895,0.9976368282827013,0.478393018245697
1690902550933798164,-0.05176821568739354,-0.9964169960243346,-0.0668821491758809,-0.4258260726928711,0.9985956699090331,-0.050893732075239395,-0.014714485189204447,-1.3854691982269287,0.01125788094949818,-0.06754996720424837,0.9976523753528742,0.47833213210105896
1690902550933823248,-0.05173496790562471,-0.9964369181973066,-0.06661051830798106,-0.4256938397884369,0.9985974660728146,-0.050865009890551205,-0.014691886256973135,-1.3854694366455078,0.011251393191853476,-0.06727717906012431,0.9976708812674419,0.4783734977245331
1690902550933845443,-0.05168916511674437,-0.9964427504655291,-0.06655881049286883,-0.425637423992157,0.998598402533214,-0.05081154956920009,-0.014812727246873877,-1.3854717016220093,0.011378078381145285,-0.06723117933718267,0.9976725454061991,0.4783625900745392
1690902550943690100,-0.051684745826770795,-0.9964243209049541,-0.06683756247742245,-0.4256371557712555,0.998596999247158,-0.05079337131658418,-0.014968851821949906,-1.3854752779006958,0.011520422882602206,-0.06751745062868457,0.9976515793187568,0.478324294090271
1690902550963683424,-0.05167757207926965,-0.9964300890986502,-0.06675706766214218,-0.42562922835350037,0.9985969876707133,-0.05078518596598708,-0.014997369815310049,-1.3854666948318481,0.011553560445548929,-0.06743843433277533,0.9976565405066891,0.47833743691444397
1690902550983715775,-0.051845059107267666,-0.9963719701860398,-0.0674906428607171,-0.42540618777275085,0.9985970222294684,-0.05099442072556126,-0.01426731401850986,-1.3856017589569092,0.010773905540807566,-0.06813564472765622,0.9976178912173458,0.4783508777618408
1690902551013710477,-0.051714552978691763,-0.9963778740220622,-0.06750360856642446,-0.42540791630744934,0.9986052463500069,-0.05087332074511064,-0.014123285687357528,-1.3855863809585571,0.010637996637323403,-0.06813983706790079,0.997619063386373,0.4783673882484436
1690902551143684049,-0.05174055214270862,-0.9964389488001584,-0.06657579573691011,-0.42565032839775085,0.9985956973586869,-0.05086230194344338,-0.014820912850819573,-1.3854432106018066,0.011381936596433682,-0.06724914538526963,0.9976712905382541,0.4783608317375183
1690902551143736493,-0.05183965881723024,-0.996424110653561,-0.0667206226137946,-0.42570263147354126,0.9985913862997309,-0.050963940908591965,-0.0147621114697888,-1.3854749202728271,0.011308977924379144,-0.06739190185270612,0.9976624873086992,0.4783634543418884
1690902551143763301,-0.052181251427785125,-0.9963610573600539,-0.06739258398210883,-0.4255891442298889,0.9985836371234433,-0.05135773482116873,-0.013896141311663102,-1.3856251239776611,0.010384443593446879,-0.06802224967166128,0.9976297594202272,0.47841310501098633
1690902551143784712,-0.051946558257939146,-0.9963329028651401,-0.06798751174647899,-0.4257643520832062,0.9986011751308946,-0.05115124115946712,-0.01338818714547204,-1.3856570720672607,0.009861445753573665,-0.06858787936777988,0.9975963385515606,0.47847774624824524
1690902551143812557,-0.05121138236053385,-0.9963318747746196,-0.06855792897116884,-0.42625829577445984,0.9986086536245501,-0.0502220818030617,-0.016077916703689504,-1.3855642080307007,0.012575818974818586,-0.06928591348505989,0.9975175742660649,0.47824305295944214
1690902551143847483,-0.052169172182002954,-0.9962900923571045,-0.06844289112038227,-0.42642807960510254,0.9985649227042388,-0.05121208422530027,-0.015665809075127393,-1.3858091831207275,0.012102587265627369,-0.06916194257228984,0.99753203110532,0.4782411456108093
1690902551143911659,-0.05159197300616375,-0.9963238215778845,-0.06838940618086661,-0.4265519976615906,0.9985858910448782,-0.050587162821231935,-0.016344943065224788,-1.385608196258545,0.01282523011249883,-0.06913596397055913,0.997524802678321,0.4782063663005829
1690902551163681825,-0.05087304818391669,-0.9963639858737329,-0.06834281690334806,-0.4264668822288513,0.9986266147644637,-0.049891747485840576,-0.01599055398904337,-1.3856316804885864,0.012522669545439492,-0.06906244411123016,0.9975337395601408,0.4782145321369171
1690902551203667427,-0.05099374985551386,-0.9963025431654682,-0.06914390759636127,-0.42605817317962646,0.998632542009009,-0.05006947032805231,-0.015036428488627327,-1.385727882385254,0.011518833113583503,-0.06981612008045966,0.9974933713366784,0.478213369846344
1690902551203714010,-0.052363717289866496,-0.9963195649506795,-0.06786284409067629,-0.42575180530548096,0.9985777781900467,-0.05155797282046953,-0.013571895360393871,-1.3856340646743774,0.01002307420987691,-0.0684770029654644,0.9976023446485331,0.47838422656059265
1690902551293705934,-0.05178706398115257,-0.9964346540376166,-0.06660390556977608,-0.42567548155784607,0.9986052300367336,-0.050982441020467506,-0.013725350664990595,-1.3856509923934937,0.010280785353970971,-0.06722180405590275,0.9976850878468493,0.4783337712287903
1690902551293757413,-0.05159226994934385,-0.9964379406272239,-0.06670583302868574,-0.4256990849971771,0.9986162161827914,-0.05079264458889998,-0.013629381219630015,-1.3856371641159058,0.010192666885478964,-0.0673166972915529,0.997679593761203,0.4783310294151306
1690902551293784199,-0.05175236223957441,-0.9964724289332253,-0.06606354046326948,-0.4259943664073944,0.9986021812879265,-0.05092449691149309,-0.014155533946349743,-1.3855751752853394,0.010741346732081786,-0.06670377793071018,0.9977150041370288,0.4783436059951782
1690902551293808420,-0.05185209186866807,-0.9963689165284534,-0.06753030982276939,-0.42600563168525696,0.9986068761593764,-0.051068631424793065,-0.013277867735847552,-1.3857978582382202,0.009780974187433435,-0.06812471695584978,0.9976288666050266,0.47839441895484924
