timestamp (ns), T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1677765046384000000,0.99916,-0.01309,-0.03895,9.00329,-0.02187,-0.97189,-0.23443,-37.53657,-0.03479,0.23508,-0.97135,-1.69580
1677765046394000384,0.99916,-0.01297,-0.03889,9.00348,-0.02174,-0.97189,-0.23444,-37.53750,-0.03475,0.23508,-0.97135,-1.69580
1677765046404000256,0.99916,-0.01289,-0.03880,9.00369,-0.02164,-0.97189,-0.23442,-37.53850,-0.03468,0.23506,-0.97136,-1.69570
1677765046414000384,0.99917,-0.01286,-0.03869,9.00391,-0.02159,-0.97190,-0.23439,-37.53956,-0.03459,0.23503,-0.97137,-1.69560
1677765046424000256,0.99917,-0.01281,-0.03857,9.00414,-0.02151,-0.97192,-0.23434,-37.54067,-0.03448,0.23497,-0.97139,-1.69560
1677765046434000128,0.99918,-0.01273,-0.03844,9.00437,-0.02140,-0.97193,-0.23429,-37.54183,-0.03438,0.23492,-0.97141,-1.69550
1677765046444000256,0.99919,-0.01258,-0.03835,9.00460,-0.02122,-0.97194,-0.23425,-37.54303,-0.03433,0.23488,-0.97142,-1.69540
1677765046454000128,0.99919,-0.01241,-0.03825,9.00484,-0.02104,-0.97196,-0.23421,-37.54427,-0.03427,0.23482,-0.97143,-1.69530
1677765046464000256,0.99919,-0.01223,-0.03822,9.00507,-0.02086,-0.97197,-0.23416,-37.54555,-0.03429,0.23477,-0.97145,-1.69520
1677765046474000128,0.99920,-0.01198,-0.03824,9.00530,-0.02061,-0.97199,-0.23411,-37.54686,-0.03436,0.23471,-0.97146,-1.69500
1677765046484000256,0.99920,-0.01171,-0.03825,9.00553,-0.02035,-0.97201,-0.23406,-37.54822,-0.03444,0.23465,-0.97147,-1.69490
1677765046494000128,0.99920,-0.01149,-0.03828,9.00578,-0.02014,-0.97203,-0.23400,-37.54962,-0.03452,0.23459,-0.97148,-1.69470
1677765046504000256,0.99920,-0.01128,-0.03832,9.00604,-0.01994,-0.97205,-0.23394,-37.55106,-0.03462,0.23452,-0.97150,-1.69460
1677765046514000128,0.99920,-0.01101,-0.03840,9.00631,-0.01970,-0.97206,-0.23388,-37.55255,-0.03475,0.23445,-0.97151,-1.69440
1677765046524000256,0.99920,-0.01078,-0.03856,9.00661,-0.01951,-0.97208,-0.23385,-37.55406,-0.03496,0.23442,-0.97151,-1.69430
1677765046534000128,0.99919,-0.01059,-0.03875,9.00693,-0.01937,-0.97208,-0.23384,-37.55561,-0.03520,0.23440,-0.97150,-1.69410
1677765046544000256,0.99919,-0.01042,-0.03896,9.00728,-0.01925,-0.97208,-0.23385,-37.55723,-0.03543,0.23441,-0.97149,-1.69400
1677765046554000128,0.99918,-0.01023,-0.03924,9.00766,-0.01914,-0.97207,-0.23389,-37.55886,-0.03575,0.23445,-0.97147,-1.69380
1677765046564000256,0.99917,-0.01002,-0.03952,9.00807,-0.01900,-0.97206,-0.23396,-37.56054,-0.03607,0.23451,-0.97144,-1.69370
1677765046574000128,0.99916,-0.00981,-0.03975,9.00848,-0.01885,-0.97205,-0.23401,-37.56228,-0.03635,0.23457,-0.97142,-1.69350
1677765046584000000,0.99915,-0.00967,-0.03998,9.00892,-0.01877,-0.97205,-0.23404,-37.56408,-0.03660,0.23459,-0.97141,-1.69340
1677765046594000128,0.99915,-0.00956,-0.04021,9.00938,-0.01872,-0.97205,-0.23403,-37.56593,-0.03685,0.23458,-0.97140,-1.69330
1677765046604000000,0.99914,-0.00939,-0.04040,9.00983,-0.01859,-0.97206,-0.23398,-37.56784,-0.03707,0.23453,-0.97140,-1.69320
1677765046614000128,0.99913,-0.00923,-0.04055,9.01027,-0.01847,-0.97208,-0.23391,-37.56980,-0.03726,0.23446,-0.97141,-1.69320
1677765046624000000,0.99913,-0.00915,-0.04065,9.01074,-0.01842,-0.97211,-0.23382,-37.57184,-0.03737,0.23437,-0.97143,-1.69310
1677765046634000128,0.99913,-0.00916,-0.04063,9.01124,-0.01841,-0.97213,-0.23372,-37.57394,-0.03735,0.23426,-0.97146,-1.69320
1677765046644000256,0.99914,-0.00922,-0.04048,9.01173,-0.01843,-0.97216,-0.23360,-37.57610,-0.03720,0.23415,-0.97149,-1.69320
1677765046654000384,0.99915,-0.00913,-0.04016,9.01220,-0.01827,-0.97218,-0.23351,-37.57832,-0.03691,0.23404,-0.97153,-1.69330
1677765046664000256,0.99917,-0.00898,-0.03969,9.01267,-0.01801,-0.97221,-0.23342,-37.58060,-0.03649,0.23394,-0.97157,-1.69340
1677765046674000384,0.99919,-0.00899,-0.03922,9.01316,-0.01791,-0.97224,-0.23329,-37.58291,-0.03604,0.23381,-0.97161,-1.69350
1677765046684000256,0.99920,-0.00919,-0.03882,9.01368,-0.01800,-0.97229,-0.23309,-37.58522,-0.03561,0.23361,-0.97168,-1.69360
1677765046694000128,0.99921,-0.00948,-0.03853,9.01420,-0.01820,-0.97235,-0.23281,-37.58752,-0.03526,0.23333,-0.97176,-1.69370
1677765046704000256,0.99922,-0.00964,-0.03842,9.01469,-0.01832,-0.97244,-0.23245,-37.58981,-0.03512,0.23297,-0.97185,-1.69370
1677765046714000128,0.99922,-0.00962,-0.03841,9.01515,-0.01828,-0.97254,-0.23204,-37.59208,-0.03512,0.23256,-0.97195,-1.69370
1677765046724000256,0.99921,-0.00966,-0.03851,9.01561,-0.01832,-0.97264,-0.23159,-37.59433,-0.03522,0.23211,-0.97205,-1.69370
1677765046734000128,0.99920,-0.00991,-0.03873,9.01611,-0.01860,-0.97275,-0.23110,-37.59656,-0.03538,0.23164,-0.97216,-1.69370
1677765046744000256,0.99919,-0.01040,-0.03897,9.01666,-0.01911,-0.97286,-0.23059,-37.59877,-0.03551,0.23114,-0.97227,-1.69380
1677765046754000128,0.99917,-0.01101,-0.03919,9.01724,-0.01975,-0.97297,-0.23007,-37.60098,-0.03560,0.23066,-0.97238,-1.69390
1677765046764000256,0.99916,-0.01157,-0.03927,9.01782,-0.02029,-0.97308,-0.22958,-37.60319,-0.03556,0.23018,-0.97250,-1.69410
1677765046774000128,0.99916,-0.01209,-0.03921,9.01841,-0.02076,-0.97319,-0.22908,-37.60539,-0.03539,0.22970,-0.97262,-1.69420
1677765046784000256,0.99915,-0.01274,-0.03915,9.01902,-0.02136,-0.97329,-0.22859,-37.60758,-0.03519,0.22923,-0.97273,-1.69430
1677765046794000128,0.99915,-0.01346,-0.03905,9.02032,-0.02203,-0.97339,-0.22811,-37.61178,-0.03494,0.22877,-0.97285,-1.69440
1677765046804000256,0.99914,-0.01414,-0.03893,9.02163,-0.02265,-0.97348,-0.22767,-37.61592,-0.03468,0.22835,-0.97296,-1.69440
1677765046814000128,0.99913,-0.01486,-0.03886,9.02295,-0.02331,-0.97355,-0.22727,-37.61998,-0.03445,0.22798,-0.97306,-1.69440
1677765046824000000,0.99912,-0.01557,-0.03888,9.02429,-0.02400,-0.97362,-0.22693,-37.62394,-0.03433,0.22766,-0.97314,-1.69430
1677765046834000128,0.99911,-0.01623,-0.03887,9.02563,-0.02463,-0.97366,-0.22667,-37.62785,-0.03417,0.22742,-0.97320,-1.69420
1677765046844000000,0.99911,-0.01678,-0.03871,9.02694,-0.02513,-0.97369,-0.22650,-37.63175,-0.03389,0.22727,-0.97324,-1.69410
1677765046854000128,0.99911,-0.01733,-0.03855,9.02823,-0.02563,-0.97369,-0.22642,-37.63561,-0.03362,0.22720,-0.97327,-1.69400
1677765046864000000,0.99910,-0.01781,-0.03846,9.02947,-0.02607,-0.97368,-0.22642,-37.63943,-0.03342,0.22722,-0.97327,-1.69390
1677765046874000128,0.99910,-0.01818,-0.03830,9.03067,-0.02640,-0.97365,-0.22649,-37.64324,-0.03317,0.22730,-0.97326,-1.69380
1677765046884000000,0.99910,-0.01855,-0.03817,9.03184,-0.02674,-0.97362,-0.22661,-37.64706,-0.03296,0.22743,-0.97324,-1.69370
1677765046894000384,0.99909,-0.01899,-0.03808,9.03300,-0.02715,-0.97357,-0.22675,-37.65088,-0.03277,0.22758,-0.97321,-1.69370
1677765046904000256,0.99909,-0.01940,-0.03798,9.03413,-0.02753,-0.97353,-0.22691,-37.65470,-0.03257,0.22775,-0.97318,-1.69380
1677765046914000384,0.99908,-0.01986,-0.03788,9.03527,-0.02796,-0.97348,-0.22705,-37.65855,-0.03237,0.22790,-0.97315,-1.69380
1677765046924000256,0.99908,-0.02029,-0.03774,9.03639,-0.02835,-0.97344,-0.22717,-37.66243,-0.03212,0.22803,-0.97312,-1.69380
1677765046934000128,0.99908,-0.02062,-0.03753,9.03749,-0.02862,-0.97342,-0.22725,-37.66634,-0.03185,0.22811,-0.97311,-1.69380
1677765046944000256,0.99908,-0.02094,-0.03738,9.03861,-0.02891,-0.97340,-0.22729,-37.67025,-0.03163,0.22816,-0.97311,-1.69370
1677765046954000128,0.99908,-0.02133,-0.03725,9.03976,-0.02926,-0.97338,-0.22730,-37.67418,-0.03141,0.22818,-0.97311,-1.69370
1677765046964000256,0.99908,-0.02174,-0.03700,9.04094,-0.02960,-0.97338,-0.22729,-37.67816,-0.03108,0.22817,-0.97312,-1.69360
1677765046974000128,0.99908,-0.02224,-0.03665,9.04217,-0.03000,-0.97337,-0.22725,-37.68220,-0.03062,0.22814,-0.97315,-1.69360
1677765046984000256,0.99908,-0.02276,-0.03624,9.04343,-0.03042,-0.97337,-0.22723,-37.68627,-0.03010,0.22812,-0.97317,-1.69350
1677765046994000128,0.99909,-0.02323,-0.03580,9.04467,-0.03078,-0.97336,-0.22721,-37.69036,-0.02957,0.22811,-0.97319,-1.69350
1677765047004000256,0.99909,-0.02370,-0.03544,9.04592,-0.03115,-0.97335,-0.22722,-37.69446,-0.02911,0.22812,-0.97320,-1.69350
1677765047014000128,0.99909,-0.02420,-0.03521,9.04721,-0.03159,-0.97332,-0.22726,-37.69854,-0.02877,0.22817,-0.97320,-1.69360
1677765047024000256,0.99908,-0.02463,-0.03511,9.04849,-0.03198,-0.97328,-0.22737,-37.70258,-0.02857,0.22829,-0.97318,-1.69360
1677765047034000128,0.99907,-0.02496,-0.03510,9.04977,-0.03231,-0.97323,-0.22754,-37.70660,-0.02848,0.22847,-0.97313,-1.69350
1677765047044000256,0.99906,-0.02523,-0.03515,9.05102,-0.03259,-0.97317,-0.22776,-37.71062,-0.02846,0.22870,-0.97308,-1.69350
1677765047054000128,0.99906,-0.02530,-0.03514,9.05221,-0.03266,-0.97310,-0.22804,-37.71465,-0.02843,0.22897,-0.97302,-1.69350
1677765047064000256,0.99906,-0.02527,-0.03508,9.05337,-0.03263,-0.97303,-0.22838,-37.71873,-0.02836,0.22931,-0.97294,-1.69350
1677765047074000128,0.99907,-0.02527,-0.03494,9.05450,-0.03261,-0.97294,-0.22875,-37.72284,-0.02821,0.22967,-0.97286,-1.69350
1677765047084000000,0.99908,-0.02522,-0.03469,9.05559,-0.03251,-0.97285,-0.22912,-37.72699,-0.02797,0.23004,-0.97278,-1.69350
1677765047094000128,0.99909,-0.02513,-0.03439,9.05664,-0.03237,-0.97278,-0.22948,-37.73119,-0.02769,0.23038,-0.97271,-1.69340
1677765047104000000,0.99911,-0.02504,-0.03392,9.05764,-0.03218,-0.97271,-0.22977,-37.73545,-0.02724,0.23066,-0.97265,-1.69340
1677765047114000128,0.99913,-0.02494,-0.03341,9.05860,-0.03196,-0.97268,-0.22993,-37.73975,-0.02676,0.23080,-0.97263,-1.69330
1677765047124000000,0.99914,-0.02487,-0.03310,9.05950,-0.03183,-0.97269,-0.22993,-37.74402,-0.02648,0.23078,-0.97264,-1.69310
1677765047134000128,0.99915,-0.02479,-0.03296,9.06035,-0.03172,-0.97274,-0.22973,-37.74829,-0.02636,0.23058,-0.97270,-1.69300
1677765047144000256,0.99916,-0.02464,-0.03281,9.06115,-0.03152,-0.97284,-0.22933,-37.75260,-0.02626,0.23017,-0.97280,-1.69280
1677765047154000384,0.99917,-0.02450,-0.03259,9.06192,-0.03132,-0.97299,-0.22872,-37.75693,-0.02611,0.22955,-0.97295,-1.69260
1677765047164000256,0.99918,-0.02454,-0.03235,9.06272,-0.03128,-0.97318,-0.22793,-37.76129,-0.02589,0.22875,-0.97314,-1.69240
1677765047174000384,0.99918,-0.02470,-0.03208,9.06354,-0.03135,-0.97340,-0.22694,-37.76568,-0.02562,0.22776,-0.97338,-1.69230
1677765047184000256,0.99919,-0.02491,-0.03159,9.06436,-0.03141,-0.97368,-0.22575,-37.77012,-0.02514,0.22656,-0.97367,-1.69220
1677765047194000128,0.99920,-0.02516,-0.03096,9.06515,-0.03148,-0.97399,-0.22439,-37.77463,-0.02451,0.22519,-0.97401,-1.69220
1677765047204000256,0.99922,-0.02547,-0.03027,9.06595,-0.03159,-0.97432,-0.22292,-37.77919,-0.02381,0.22370,-0.97437,-1.69230
1677765047214000128,0.99923,-0.02565,-0.02956,9.06671,-0.03157,-0.97467,-0.22141,-37.78375,-0.02313,0.22217,-0.97473,-1.69240
1677765047224000256,0.99925,-0.02575,-0.02896,9.06745,-0.03149,-0.97502,-0.21988,-37.78833,-0.02257,0.22063,-0.97510,-1.69250
1677765047234000128,0.99926,-0.02583,-0.02835,9.06818,-0.03140,-0.97537,-0.21834,-37.79293,-0.02201,0.21907,-0.97546,-1.69260
1677765047244000256,0.99928,-0.02586,-0.02783,9.06889,-0.03129,-0.97571,-0.21681,-37.79753,-0.02155,0.21752,-0.97582,-1.69270
1677765047254000128,0.99928,-0.02594,-0.02759,9.06958,-0.03128,-0.97605,-0.21527,-37.80209,-0.02134,0.21597,-0.97617,-1.69270
1677765047264000256,0.99928,-0.02592,-0.02757,9.07020,-0.03122,-0.97639,-0.21373,-37.80660,-0.02138,0.21444,-0.97650,-1.69270
1677765047274000128,0.99929,-0.02558,-0.02771,9.07071,-0.03089,-0.97674,-0.21220,-37.81113,-0.02164,0.21291,-0.97683,-1.69260
1677765047284000256,0.99929,-0.02508,-0.02796,9.07113,-0.03042,-0.97708,-0.21069,-37.81569,-0.02204,0.21139,-0.97715,-1.69250
1677765047294000128,0.99930,-0.02457,-0.02831,9.07151,-0.02996,-0.97742,-0.20919,-37.82026,-0.02253,0.20989,-0.97747,-1.69240
1677765047304000256,0.99929,-0.02413,-0.02885,9.07190,-0.02960,-0.97774,-0.20770,-37.82486,-0.02320,0.20841,-0.97777,-1.69230
1677765047314000128,0.99929,-0.02359,-0.02937,9.07225,-0.02915,-0.97806,-0.20626,-37.82955,-0.02386,0.20697,-0.97806,-1.69220
1677765047324000000,0.99930,-0.02295,-0.02961,9.07259,-0.02854,-0.97837,-0.20489,-37.83436,-0.02427,0.20559,-0.97834,-1.69210
1677765047334000128,0.99931,-0.02228,-0.02972,9.07293,-0.02787,-0.97866,-0.20357,-37.83928,-0.02455,0.20426,-0.97861,-1.69200
1677765047344000000,0.99932,-0.02166,-0.02969,9.07330,-0.02723,-0.97896,-0.20225,-37.84433,-0.02469,0.20292,-0.97888,-1.69190
1677765047354000128,0.99934,-0.02128,-0.02949,9.07370,-0.02678,-0.97926,-0.20083,-37.84948,-0.02460,0.20148,-0.97918,-1.69180
1677765047364000000,0.99935,-0.02122,-0.02907,9.07417,-0.02659,-0.97959,-0.19924,-37.85475,-0.02425,0.19988,-0.97952,-1.69170
1677765047374000128,0.99937,-0.02132,-0.02837,9.07466,-0.02651,-0.97995,-0.19747,-37.86014,-0.02359,0.19810,-0.97990,-1.69170
1677765047384000000,0.99939,-0.02151,-0.02754,9.07515,-0.02649,-0.98034,-0.19553,-37.86557,-0.02280,0.19614,-0.98031,-1.69170
1677765047394000384,0.99940,-0.02186,-0.02677,9.07569,-0.02664,-0.98075,-0.19345,-37.87106,-0.02203,0.19405,-0.98075,-1.69170
1677765047404000256,0.99941,-0.02227,-0.02597,9.07624,-0.02684,-0.98117,-0.19126,-37.87654,-0.02123,0.19184,-0.98120,-1.69180
1677765047414000384,0.99943,-0.02265,-0.02522,9.07679,-0.02702,-0.98161,-0.18900,-37.88199,-0.02048,0.18957,-0.98165,-1.69190
1677765047424000256,0.99943,-0.02299,-0.02467,9.07738,-0.02720,-0.98204,-0.18671,-37.88737,-0.01993,0.18727,-0.98211,-1.69200
1677765047434000128,0.99943,-0.02336,-0.02427,9.07799,-0.02744,-0.98246,-0.18444,-37.89267,-0.01954,0.18500,-0.98254,-1.69210
1677765047444000256,0.99943,-0.02380,-0.02393,9.07864,-0.02777,-0.98286,-0.18227,-37.89791,-0.01918,0.18283,-0.98296,-1.69240
1677765047454000128,0.99943,-0.02415,-0.02346,9.07930,-0.02799,-0.98321,-0.18032,-37.90314,-0.01871,0.18087,-0.98333,-1.69260
1677765047464000256,0.99944,-0.02431,-0.02285,9.07999,-0.02801,-0.98350,-0.17871,-37.90830,-0.01813,0.17925,-0.98364,-1.69260
1677765047474000128,0.99945,-0.02448,-0.02221,9.08071,-0.02804,-0.98374,-0.17738,-37.91340,-0.01751,0.17791,-0.98389,-1.69250
1677765047484000256,0.99947,-0.02458,-0.02149,9.08146,-0.02799,-0.98394,-0.17631,-37.91846,-0.01681,0.17682,-0.98410,-1.69230
1677765047494000128,0.99949,-0.02451,-0.02070,9.08219,-0.02776,-0.98410,-0.17544,-37.92343,-0.01607,0.17592,-0.98427,-1.69200
1677765047504000256,0.99950,-0.02446,-0.02014,9.08294,-0.02761,-0.98424,-0.17467,-37.92831,-0.01555,0.17514,-0.98442,-1.69160
1677765047514000128,0.99950,-0.02450,-0.01988,9.08366,-0.02758,-0.98438,-0.17389,-37.93306,-0.01531,0.17435,-0.98456,-1.69130
1677765047524000256,0.99950,-0.02442,-0.01996,9.08434,-0.02751,-0.98453,-0.17305,-37.93767,-0.01543,0.17352,-0.98471,-1.69090
1677765047534000128,0.99950,-0.02437,-0.02026,9.08500,-0.02750,-0.98468,-0.17216,-37.94221,-0.01575,0.17263,-0.98486,-1.69070
1677765047544000256,0.99949,-0.02440,-0.02067,9.08564,-0.02758,-0.98485,-0.17122,-37.94672,-0.01618,0.17170,-0.98502,-1.69050
1677765047554000128,0.99948,-0.02459,-0.02106,9.08634,-0.02782,-0.98501,-0.17024,-37.95120,-0.01656,0.17073,-0.98518,-1.69050
1677765047564000256,0.99946,-0.02500,-0.02130,9.08710,-0.02825,-0.98517,-0.16923,-37.95571,-0.01676,0.16974,-0.98535,-1.69050
1677765047574000128,0.99944,-0.02560,-0.02133,9.08792,-0.02883,-0.98533,-0.16819,-37.96028,-0.01671,0.16871,-0.98552,-1.69060
1677765047584000000,0.99944,-0.02626,-0.02096,9.08879,-0.02940,-0.98549,-0.16719,-37.96493,-0.01626,0.16771,-0.98570,-1.69080
1677765047594000128,0.99943,-0.02685,-0.02034,9.08971,-0.02986,-0.98563,-0.16627,-37.96963,-0.01558,0.16678,-0.98587,-1.69100
1677765047604000000,0.99943,-0.02765,-0.01962,9.09069,-0.03051,-0.98576,-0.16538,-37.97435,-0.01476,0.16588,-0.98604,-1.69130
1677765047614000128,0.99941,-0.02860,-0.01881,9.09172,-0.03131,-0.98588,-0.16449,-37.97913,-0.01384,0.16498,-0.98620,-1.69160
1677765047624000000,0.99941,-0.02922,-0.01793,9.09268,-0.03176,-0.98601,-0.16363,-37.98395,-0.01290,0.16411,-0.98636,-1.69190
1677765047634000128,0.99942,-0.02966,-0.01692,9.09359,-0.03202,-0.98614,-0.16282,-37.98881,-0.01185,0.16326,-0.98651,-1.69220
1677765047644000256,0.99942,-0.02988,-0.01612,9.09443,-0.03210,-0.98627,-0.16200,-37.99362,-0.01106,0.16242,-0.98666,-1.69240
1677765047654000384,0.99943,-0.03002,-0.01561,9.09522,-0.03215,-0.98641,-0.16111,-37.99838,-0.01056,0.16152,-0.98681,-1.69250
1677765047664000256,0.99943,-0.03011,-0.01542,9.09595,-0.03219,-0.98657,-0.16012,-38.00307,-0.01040,0.16053,-0.98698,-1.69260
1677765047674000384,0.99942,-0.03018,-0.01560,9.09663,-0.03228,-0.98675,-0.15901,-38.00772,-0.01059,0.15942,-0.98715,-1.69250
1677765047684000256,0.99942,-0.03015,-0.01605,9.09725,-0.03230,-0.98694,-0.15782,-38.01233,-0.01108,0.15825,-0.98734,-1.69240
1677765047694000128,0.99941,-0.02995,-0.01673,9.09780,-0.03220,-0.98714,-0.15661,-38.01691,-0.01182,0.15705,-0.98752,-1.69220
1677765047704000256,0.99940,-0.02997,-0.01735,9.09840,-0.03231,-0.98733,-0.15536,-38.02154,-0.01247,0.15583,-0.98771,-1.69200
1677765047714000128,0.99938,-0.03023,-0.01779,9.09905,-0.03262,-0.98751,-0.15412,-38.02627,-0.01291,0.15461,-0.98789,-1.69190
1677765047724000256,0.99937,-0.03060,-0.01802,9.09973,-0.03300,-0.98769,-0.15293,-38.03113,-0.01311,0.15343,-0.98807,-1.69190
1677765047734000128,0.99936,-0.03106,-0.01799,9.10043,-0.03343,-0.98784,-0.15182,-38.03609,-0.01305,0.15232,-0.98824,-1.69200
1677765047744000256,0.99935,-0.03147,-0.01773,9.10111,-0.03379,-0.98798,-0.15081,-38.04118,-0.01277,0.15131,-0.98840,-1.69220
1677765047754000128,0.99935,-0.03168,-0.01711,9.10175,-0.03389,-0.98811,-0.14996,-38.04642,-0.01216,0.15044,-0.98854,-1.69250
1677765047764000256,0.99937,-0.03165,-0.01623,9.10234,-0.03372,-0.98822,-0.14926,-38.05174,-0.01132,0.14972,-0.98866,-1.69270
1677765047774000128,0.99938,-0.03156,-0.01533,9.10293,-0.03349,-0.98832,-0.14868,-38.05711,-0.01045,0.14910,-0.98877,-1.69290
1677765047784000256,0.99940,-0.03134,-0.01440,9.10349,-0.03313,-0.98842,-0.14811,-38.06255,-0.00959,0.14850,-0.98887,-1.69310
1677765047794000128,0.99943,-0.03091,-0.01354,9.10392,-0.03257,-0.98853,-0.14747,-38.06804,-0.00882,0.14783,-0.98897,-1.69330
1677765047804000256,0.99945,-0.03052,-0.01287,9.10431,-0.03208,-0.98866,-0.14672,-38.07354,-0.00825,0.14705,-0.98910,-1.69340
1677765047814000128,0.99947,-0.03019,-0.01241,9.10468,-0.03168,-0.98881,-0.14577,-38.07905,-0.00787,0.14609,-0.98924,-1.69360
1677765047824000000,0.99948,-0.02994,-0.01221,9.10504,-0.03139,-0.98899,-0.14465,-38.08455,-0.00774,0.14495,-0.98941,-1.69370
1677765047834000128,0.99947,-0.03018,-0.01218,9.10553,-0.03162,-0.98916,-0.14341,-38.09006,-0.00772,0.14372,-0.98959,-1.69390
1677765047844000000,0.99945,-0.03077,-0.01221,9.10609,-0.03220,-0.98933,-0.14209,-38.09561,-0.00771,0.14241,-0.98978,-1.69410
1677765047854000128,0.99944,-0.03118,-0.01218,9.10661,-0.03259,-0.98951,-0.14073,-38.10123,-0.00767,0.14104,-0.98997,-1.69420
1677765047864000000,0.99944,-0.03118,-0.01227,9.10700,-0.03259,-0.98971,-0.13934,-38.10690,-0.00780,0.13966,-0.99017,-1.69430
1677765047874000128,0.99945,-0.03085,-0.01248,9.10730,-0.03228,-0.98991,-0.13799,-38.11260,-0.00810,0.13831,-0.99036,-1.69420
1677765047884000000,0.99946,-0.03034,-0.01273,9.10760,-0.03180,-0.99011,-0.13667,-38.11833,-0.00846,0.13700,-0.99054,-1.69400
1677765047894000384,0.99946,-0.03011,-0.01308,9.10798,-0.03161,-0.99029,-0.13535,-38.12413,-0.00887,0.13569,-0.99071,-1.69380
1677765047904000256,0.99945,-0.03030,-0.01334,9.10848,-0.03182,-0.99047,-0.13402,-38.13002,-0.00915,0.13437,-0.99089,-1.69380
1677765047914000384,0.99944,-0.03066,-0.01340,9.10900,-0.03217,-0.99064,-0.13265,-38.13603,-0.00921,0.13301,-0.99107,-1.69380
1677765047924000256,0.99943,-0.03114,-0.01323,9.10953,-0.03261,-0.99081,-0.13126,-38.14219,-0.00902,0.13161,-0.99126,-1.69410
1677765047934000128,0.99942,-0.03167,-0.01267,9.11000,-0.03304,-0.99099,-0.12980,-38.14853,-0.00845,0.13014,-0.99146,-1.69450
1677765047944000256,0.99942,-0.03196,-0.01165,9.11037,-0.03319,-0.99118,-0.12827,-38.15506,-0.00745,0.12858,-0.99167,-1.69510
1677765047954000128,0.99943,-0.03225,-0.01041,9.11068,-0.03331,-0.99139,-0.12663,-38.16169,-0.00623,0.12690,-0.99190,-1.69570
1677765047964000256,0.99942,-0.03267,-0.00916,9.11105,-0.03356,-0.99160,-0.12495,-38.16832,-0.00500,0.12518,-0.99212,-1.69630
1677765047974000128,0.99942,-0.03319,-0.00795,9.11149,-0.03392,-0.99179,-0.12327,-38.17493,-0.00380,0.12347,-0.99234,-1.69690
1677765047984000256,0.99941,-0.03379,-0.00674,9.11199,-0.03436,-0.99198,-0.12166,-38.18152,-0.00258,0.12182,-0.99255,-1.69740
1677765047994000128,0.99940,-0.03407,-0.00549,9.11239,-0.03448,-0.99215,-0.12019,-38.18811,-0.00135,0.12031,-0.99274,-1.69790
1677765048004000256,0.99942,-0.03390,-0.00421,9.11268,-0.03416,-0.99232,-0.11885,-38.19466,-0.00015,0.11892,-0.99290,-1.69830
1677765048014000128,0.99943,-0.03375,-0.00291,9.11295,-0.03386,-0.99248,-0.11763,-38.20118,0.00108,0.11766,-0.99305,-1.69870
1677765048024000256,0.99943,-0.03381,-0.00136,9.11328,-0.03374,-0.99261,-0.11655,-38.20772,0.00259,0.11653,-0.99318,-1.69910
1677765048034000128,0.99942,-0.03397,0.00040,9.11368,-0.03369,-0.99272,-0.11562,-38.21420,0.00433,0.11554,-0.99329,-1.69950
1677765048044000256,0.99941,-0.03424,0.00206,9.11413,-0.03377,-0.99281,-0.11484,-38.22059,0.00598,0.11470,-0.99338,-1.69980
