timestamp R00 R01 R02 x R10 R11 R12 y R20 R21 R22 z 
325507000000 -0.44660501865382113 -0.8945799260178912 0.01645336679968178 -12.99887044457919 0.894448738918883 -0.44685057604479034 -0.01691201155567611 122.99780046069002 0.02248134247860448 0.007163703948648817 0.9997215965388044 0.18869789972670986
325541000000 -0.44660501892876947 -0.8945799261759965 0.016453350740276075 -12.99887040906817 0.8944487397113235 -0.44685057571982034 -0.016911978231139855 122.99780038916518 0.022481305488315645 0.007163704475627152 0.9997215973668505 0.18869789908872023
325575000000 -0.44660519130350146 -0.8945798401180945 0.01645335087596285 -12.998870362644348 0.8944486543568132 -0.4468507478334203 -0.016911944891092653 122.9978003135739 0.022481277100049345 0.007163715167264755 0.99972159792862 0.18869789817956406
325609000000 -0.4465618183709522 -0.8946017413180228 0.016439793307412357 -12.9988571573991 0.8944710182827563 -0.44680690191296 -0.016887565104299063 122.99777180094488 0.02245305826470174 0.007163576879205544 0.9997222330932017 0.18869723992739937
325643000000 -0.4464645594236869 -0.8946507533589373 0.01641422227518988 -12.998822094797125 0.8945208016440142 -0.44670878725400676 -0.016846210737280928 122.99770768602322 0.02240385245361957 0.007161627213187174 0.9997233509781073 0.18869335152675568
325677000000 -0.4462880180422617 -0.8947392316923293 0.01639244406824849 -12.998754058681165 0.8946102571034893 -0.44653143662943795 -0.01679773755240717 122.99759842630331 0.02234933639147288 0.007168219602592474 0.9997245239517685 0.18868675734510096
325711000000 -0.4460198637133506 -0.894874268971421 0.016319433384440005 -12.99866345207393 0.8947477853100688 -0.4462607475245886 -0.016665710351574603 122.99747171349469 0.022196437909072688 0.007168539018547416 0.9997279280846807 0.18868195688093103
325745000000 -0.4449209555287555 -0.8954231612878796 0.016208194242402704 -12.998367904681587 0.8952997010543713 -0.44515839042985933 -0.01650614194325026 122.99725749555762 0.021995195460214112 0.007167263014370144 0.9997323850498943 0.18867828897081923
325779000000 -0.4428073530187115 -0.8964724505698078 0.01608705945552261 -12.99780613023201 0.8963530657395233 -0.44304098301792 -0.016305486986681758 122.99691641425274 0.02174464651172717 0.007199495529438085 0.9997376343882436 0.18866918222791204
325813000000 -0.43965778997324506 -0.8980233548278657 0.015971283591115396 -12.997019518608553 0.8979080321906964 -0.4398879630039059 -0.01611662904288728 122.99648588707417 0.021498684687063306 0.007254942314043548 0.999742553044906 0.18865402853083704
325847000000 -0.43494253468983735 -0.9003184844744635 0.01586247241715943 -12.9959704993415 0.9002071271315967 -0.4351697600742236 -0.015950178005908675 122.99611747249314 0.021263108405336874 0.007342099873211268 0.9997469548792809 0.18863609825547312
325881000000 -0.4290903083362207 -0.9031242482364191 0.01575117580785129 -12.994653773200033 0.9030169064885188 -0.42931471021596507 -0.01579069941730456 122.99561421368979 0.021023175017888838 0.007447941969746873 0.9997512461970639 0.18861260033856464
325915000000 -0.42268371141116134 -0.9061421992676079 0.015645920048020845 -12.993111210245806 0.9060386507673971 -0.42290558113701693 -0.015647132604949487 122.99483476365592 0.020795274061212378 0.007562020207920734 0.9997551562393135 0.1885828232848689
325949000000 -0.41584421633061225 -0.9093030150620449 0.015543955206243645 -12.991411702828772 0.9092029497884158 -0.4160637868547015 -0.01552164180005413 122.99383945466055 0.020581152553311867 0.007678024954387741 0.9997587029340516 0.18854820012829263
325983000000 -0.40832193501287845 -0.9127073121653199 0.015445378185598935 -12.989549086360691 0.9126108658469986 -0.40853932331737136 -0.015395741014186034 122.99272915795574 0.020361849752176586 0.007809201197424209 0.9997621774458803 0.1885102704633379
326017000000 -0.4002767007795118 -0.916265875454953 0.015343020883701928 -12.987569341686859 0.9161733732639471 -0.4004917391359925 -0.015255064929007118 122.99151887689939 0.020122448539612495 0.007950620139120177 0.9997659099530121 0.18846964486225515
326051000000 -0.3917975683211908 -0.9199252497550268 0.015238120643742192 -12.985499207106173 0.9198368284453815 -0.39201016129115845 -0.015107696052729354 122.99022055847833 0.019871449195857593 0.008097425988012897 0.999769752092563 0.1884261980850721
326085000000 -0.38286681579741433 -0.9236794462467872 0.01514205872321779 -12.983339677463922 0.9235952085916308 -0.3830771385919415 -0.014959831375810185 122.9888348827195 0.01961866528923508 0.008257509881254357 0.9997734350855848 0.18837905418827594
326119000000 -0.37344760098989804 -0.9275287063286319 0.015079398238140244 -12.981088842272282 0.9274478842427893 -0.37365676901009837 -0.014867447208845053 122.98736442267706 0.019424503300309336 0.008433143498630473 0.9997757602393988 0.18832683417604967
326153000000 -0.3636268771815007 -0.9314237444124317 0.015010081144174587 -12.978768684001968 0.9313453128966701 -0.36383520436264133 -0.014827414197981103 122.98583749550951 0.019271801592828205 0.008587922398337175 0.9997773978502649 0.18826986159367792
326187000000 -0.3524915775477957 -0.9356929108694221 0.015115035778140308 -12.976123943052167 0.9356173771374077 -0.35270308184214927 -0.014854617382089484 122.98400296754615 0.019230479879203254 0.008905762615200081 0.9997754127982231 0.1882366373961564
326221000000 -0.3392669851450943 -0.9405673400389523 0.015198409213097116 -12.973051739580974 0.9404933519820737 -0.3394821916515201 -0.014969850667391113 122.98182862155713 0.019239741892287252 0.009215226721622878 0.9997724300701574 0.1881842030828737
326255000000 -0.32594303889026 -0.9452655742073443 0.015301294632886474 -12.970065174059519 0.9451928121742424 -0.32616263212308416 -0.015115727593764363 122.97972203089533 0.01927908745583454 0.009535807517015694 0.9997686658231837 0.18812357796459778
326289000000 -0.31547948887190747 -0.9488082214375392 0.015350929406848826 -12.96775018392904 0.948737865628943 -0.31570108446650624 -0.015142245160807852 122.97807148918754 0.019213391760908236 0.009786940237169552 0.9997675036616445 0.1880887542161061
326323000000 -0.3086517203554805 -0.9510564056146632 0.01502760329925545 -12.966384562531976 0.9509988108919109 -0.3088601749555294 -0.01437546550938743 122.9767315084886 0.018313306740565898 0.009854220707763985 0.9997837351799982 0.1880811111269058
326357000000 -0.30468355241365214 -0.9523359012926229 0.014975446496353989 -12.966086019125475 0.9522839981700932 -0.3048883676186169 -0.014080842305673536 122.97574793194129 0.017975531084766204 0.009970677009261237 0.9997887106194978 0.18805792552621708
326391000000 -0.30050882468100454 -0.9536637830845613 0.014826837885557938 -12.966511372772207 0.9536147650116693 -0.3007092656110188 -0.013885875104621127 122.97481377986449 0.017701023715612465 0.009966263518745532 0.9997936523857784 0.18804575268387322
326425000000 -0.2950060317019746 -0.9553831510186717 0.014644999456743857 -12.967150881340896 0.9553376637367581 -0.2952011676659173 -0.013646202939724857 122.97393924822086 0.017360573304092103 0.009965207389383716 0.9997996324945515 0.18802927469572958
326459000000 -0.28896194694432975 -0.9572311008276808 0.014478011823772126 -12.967891286116089 0.9571879581930955 -0.2891528731531293 -0.013484384947910818 122.97316955613188 0.017094031364061568 0.009961704448396811 0.9998042601110517 0.18801175352107513
326493000000 -0.283065945376038 -0.9589926435054683 0.014379856423601744 -12.968641357582378 0.9589499156742163 -0.28325533223194754 -0.013471302482773385 122.97252267369966 0.016992050988131644 0.009976295132087417 0.9998058530228027 0.18799858480018247
326527000000 -0.27774159627667216 -0.960548772304758 0.014340910762865873 -12.96932232189872 0.9605066396270799 -0.27793059611147786 -0.01347512439325201 122.97196274033746 0.016929292069696934 0.010031937447023588 0.999806360902489 0.1879950466666455
326561000000 -0.2733388374259736 -0.9618110056046856 0.014334205674576593 -12.9698699167733 0.9617694375236372 -0.27352805490478654 -0.013488966805166218 122.97146603665689 0.016894644124217227 0.010099142424383976 0.9998062703955244 0.18799507226637288
326595000000 -0.2700848701626938 -0.9627298955702661 0.014328680485860515 -12.970233395567046 0.9626890358864775 -0.27027405902820345 -0.013481587457877227 122.97099378985257 0.01685179792087528 0.010152890804310666 0.9998064491266048 0.1879926401726236
326629000000 -0.26812881459239013 -0.9632767316972016 0.014313523536752233 -12.970351047285295 0.9632366444732031 -0.26831750262321674 -0.013449331955317513 122.97055040944598 0.01679599741854898 0.010181156947890598 0.9998071006518802 0.18798298438184824
326663000000 -0.2671402007501806 -0.9635514102618788 0.014310587880940718 -12.97020998668082 0.9635113120555142 -0.2673289866039194 -0.013459734855620877 122.97022694065843 0.016794781457802672 0.010192777034076166 0.9998070026820769 0.18797664417215523
326697000000 -0.26611471949949755 -0.9638351191581274 0.014311503874242905 -12.969968126631406 0.9637951100295019 -0.2663036370000987 -0.013466952281055482 122.96994251159721 0.016791127089159814 0.010209603222377385 0.9998068923812826 0.1879691827512031
326731000000 -0.26466389521942524 -0.9642346813783402 0.01430041238888354 -12.969642734996343 0.9641949315418614 -0.26485263275151627 -0.01346168316281281 122.96959897747143 0.01676772364593918 0.01022556364224016 0.9998071220450133 0.1879603160395283
326765000000 -0.26263898148123466 -0.9647887514384648 0.014262906586960774 -12.969204860492146 0.9647496770815858 -0.2628267681870706 -0.013422015322454245 122.9691754159957 0.01669808304794355 0.01023499009030032 0.9998081911048617 0.18794524022501513
326799000000 -0.2595210583255279 -0.9656366662859033 0.013951666919958302 -12.968577785263973 0.965602404471108 -0.2596992768658127 -0.01297235811211686 122.96866288200232 0.016149822451437267 0.010105163018057438 0.999818517989723 0.18790080484990124
326833000000 -0.25307687971515347 -0.9673509042957882 0.013576483777573853 -12.967270984425852 0.9673282155512775 -0.2532402382506891 -0.012062550688618237 122.96769190001335 0.015106831303188052 0.010080163136340001 0.9998350733791658 0.1878602021325499
326867000000 -0.24041341097600483 -0.9705712834104339 0.013884366816899179 -12.964745610430063 0.9705574042821352 -0.24057921573335622 -0.011830720614045888 122.96579301587411 0.01482284776980863 0.010631311120783771 0.9998336153619993 0.18786167223920064
326901000000 -0.2153059034143182 -0.9764487785432557 0.013825730950955597 -12.960277925919055 0.9764351812423603 -0.215473661799645 -0.012059763797486038 122.9637521605583 0.014754822504634509 0.01090339176752342 0.9998316914665291 0.18778523350404608
326935000000 -0.1741593147026756 -0.9846191413024913 0.013916884818078425 -12.95380714879991 0.9846072767216948 -0.17433387281009488 -0.012498456613598868 122.96353694929124 0.01473240404627578 0.011525943422512192 0.9998250391439689 0.18768498004163134
326969000000 -0.12342901269775658 -0.992255995792817 0.013903871319261147 -12.946305721050543 0.9922472735389665 -0.12360860630236353 -0.012894208098020023 122.96568431362019 0.014512993452241937 0.012204559033115476 0.9998201947149612 0.18761300158404817
327003000000 -0.07463158101132067 -0.9971168761470265 0.01371358518209002 -12.939197417660166 0.9971143828800831 -0.0748088798833541 -0.012904996872111892 122.96874647156356 0.013893688114464474 0.012710892706401283 0.9998226835980393 0.18756994776315794
327037000000 -0.032547858343785485 -0.9993772248040406 0.013630827568688247 -12.933045264033934 0.9993805298943482 -0.03272457220920311 -0.01294831424614374 122.97217852390388 0.013386313358244487 0.013200943780619843 0.9998232552296311 0.18752274588241394
327071000000 0.004771706688270261 -0.9998967460173046 0.013554634605452405 -12.927496730727585 0.999904908797156 0.004595488601940534 -0.013002109361975139 122.97601637727257 0.012938476673567246 0.013615387931147818 0.9998235929567036 0.18748823647343527
327105000000 0.03881887737734635 -0.9991553978582595 0.013475373459238334 -12.922299159504076 0.9991672857799425 0.03864273252202455 -0.01309481769151877 122.98003151867157 0.012563032528231075 0.013972478446384011 0.9998234544457136 0.18745993473322156
327139000000 0.0709182664256019 -0.9973924167447795 0.013377836416842398 -12.917265364147772 0.997404834539782 0.07073943342089589 -0.013398828156262805 122.98396819434492 0.012417549027798094 0.014293340382817663 0.9998207363806992 0.18743170443221818
327173000000 0.10225461636138555 -0.9946692398088757 0.013307772571682532 -12.912650566877328 0.9946838036519665 0.10207413764064821 -0.013601513789820701 122.98729305591341 0.012170627972398531 0.0146278434142487 0.999818934613566 0.18740578529751273
327207000000 0.13259226641430044 -0.9910835196425701 0.013143362584003055 -12.91072581286182 0.9911004454647411 0.13241337228197703 -0.013660374830381539 122.98838380583487 0.01179821540365871 0.01483765257073919 0.9998203069449425 0.1873758730778373
327241000000 0.15597808275594294 -0.9876716219081092 0.013251602815705595 -12.912760095946846 0.987694650703397 0.155798717995683 -0.013639517689286272 122.98762040369121 0.011406781828146802 0.01521600303320913 0.999819162938988 0.18741834979984592
327275000000 0.1753121973865221 -0.9844244499861392 0.01319604929499462 -12.91590421094344 0.9844502016640078 0.17513402845682907 -0.01363350725883353 122.98720933939698 0.011110080611911932 0.01538097350525685 0.9998199796777554 0.18745555089517837
327309000000 0.19328592303878123 -0.9810543112957709 0.013152575528277576 -12.918586434032989 0.9810828389268264 0.1931090105837534 -0.013615182504945277 122.98822988281343 0.010817352648661549 0.015535389256291877 0.9998208022252439 0.1875024422936197
327343000000 0.2105351116276617 -0.9774984467273319 0.013105472810315818 -12.920834448574563 0.9775295303261574 0.21035949958572997 -0.013597730485776886 122.99080822980176 0.010534899726651364 0.015673786386676138 0.9998216582511377 0.18756059605271733
327377000000 0.22763330260891906 -0.9736593174961824 0.013061890989619495 -12.922729853602528 0.9736930211498803 0.22745907561453055 -0.013574589666063834 122.99472492850315 0.010245980059273825 0.01580830077686002 0.9998225430140957 0.18762810538282534
327411000000 0.24431084513757267 -0.969609608867514 0.013016041639136238 -12.924343463618778 0.9696455588989742 0.2441376684580729 -0.013575306528845955 122.99933688294416 0.00998504159535902 0.01593754158089654 0.9998231312150646 0.18770258127122647
327445000000 0.25766962832885554 -0.9661459663463733 0.012974372798026441 -12.925121465359965 0.9661839732299481 0.2574979286090131 -0.01354055521974017 123.00473498225209 0.00974127868714936 0.016024620891000537 0.9998241440447612 0.18776818439924994
327479000000 0.26605108518714377 -0.9638718821272122 0.012954339631519794 -12.924676269059134 0.9639106618737604 0.2658792550790758 -0.013581518497015938 123.01047433847498 0.009646553624594469 0.016100203822976084 0.9998238482052858 0.1878382050913458
327513000000 0.27162260558210416 -0.962317147950174 0.01291769707927927 -12.922193779771602 0.9623560224508187 0.2714508357794845 -0.013613589066033509 123.01661161106999 0.009594070534874474 0.01612918211387982 0.9998238861394086 0.1878709727776386
327547000000 0.27821654604496016 -0.9604318081870219 0.012895554637961317 -12.918931589593962 0.9604713094899525 0.2780449299857969 -0.013633801958718023 123.02426234090424 0.009508793481235336 0.016178959540137473 0.9998238965511528 0.18791123517410865
327581000000 0.28382350241219595 -0.9587903562166611 0.012855827643622267 -12.915265673580384 0.9588296433646544 0.2836515139998879 -0.013694291174831518 123.03365729568387 0.009483379338816322 0.01621331031898491 0.9998235814806613 0.18796614816736906
327615000000 0.2869104960937243 -0.9578719521730028 0.012794157710988734 -12.911550095137827 0.9579096837524064 0.2867373264071318 -0.013810989039698024 123.04446678492762 0.009560596457215392 0.01621816528373638 0.9998227673493996 0.18803731685854333
327649000000 0.28787803138038637 -0.9575826128193238 0.012719224609632235 -12.907948535366705 0.9576167537848016 0.287701351716395 -0.014074270539457421 123.05595197302033 0.009817938643724041 0.016231815877349752 0.9998200519264013 0.18811495745783682
327683000000 0.287905479114091 -0.9575756379514608 0.012622705650501196 -12.904372009046405 0.957604809222188 0.2877242299837944 -0.014415159894013102 123.06782224807404 0.010171747668079358 0.0162377671521081 0.9998164183825405 0.18819974588347507
327717000000 0.2878753641238815 -0.9575849752054115 0.01260119007848667 -12.900819472960588 0.9576124997954356 0.2876922847070089 -0.014541305154570765 123.07962104850935 0.010299270172186844 0.016253140647665594 0.9998148630886659 0.1882853594886371
327751000000 0.2878578118654263 -0.9575892458504799 0.01267739640298537 -12.897350138783914 0.9576209356261985 0.2876786487920174 -0.014252672717897725 123.0911540296713 0.010001189851873779 0.016242883386539148 0.9998180559185949 0.18836959121000735
327785000000 0.28791958174009674 -0.9575707303229705 0.012673234762318632 -12.893975504022784 0.9576022472063562 0.2877402726868303 -0.014264347845080894 123.10240459561764 0.01001252195726122 0.016242903153120974 0.9998179421780817 0.18844945450469483
327819000000 0.287954095619848 -0.9575608072424588 0.01263879934670431 -12.890641600874476 0.9575918075540262 0.28777519059153883 -0.014260777868567588 123.11351085415208 0.010018429076884921 0.016209260105702148 0.9998184289988146 0.1885226175350214
327853000000 0.2882038649489046 -0.9574848719971105 0.012698508778230175 -12.8871521445066 0.9575169564670072 0.2880244806903316 -0.014254002989503918 123.12521833745906 0.009990510831460225 0.016267096229568796 0.9998177690327297 0.18861498800051746
327887000000 0.2881873352912498 -0.9574898336218388 0.012699538911013436 -12.883521064728495 0.9575218964069846 0.2880078826365217 -0.014257539773725176 123.13728517235309 0.009993882073579768 0.016268928976766742 0.9998177055198854 0.18870201975125625
327921000000 0.2881614318535873 -0.9574970210098629 0.012745350106173304 -12.87992846748129 0.9575300735310645 0.2879819268012735 -0.01423264274197324 123.14922956726112 0.00995728254520442 0.016305354735930856 0.9998174773083588 0.18878019622124234
327955000000 0.2882919334721216 -0.9574550526280932 0.012945396550172536 -12.876450613198255 0.9574957541768723 0.2881178179411072 -0.013784183621726648 123.1607215146197 0.009467936848557538 0.016369031180568462 0.9998211905086035 0.1888478153205144
327989000000 0.28825863091820725 -0.9574628210059322 0.013111372640707091 -12.8732256737577 0.9575133859166896 0.28809590481778447 -0.012994822722110173 123.1714247780909 0.008664726857655937 0.016300184618119183 0.9998295987266519 0.18892680507085757
328023000000 0.2883286596090514 -0.957441249526945 0.01314677726024345 -12.870091962354932 0.9574924678752649 0.28816575099946007 -0.012987452138602484 123.18182460294143 0.008646271461334277 0.016332594870376874 0.9998292295860416 0.18900917862565061
328057000000 0.28840963791941004 -0.9574169695951686 0.013138762742324834 -12.866857738820693 0.9574681386229609 0.2882469309737313 -0.012979611169374704 123.19256114614691 0.008639691955039193 0.01632339166439655 0.9998294367578369 0.18908378480795518
328091000000 0.2883981279345627 -0.9574207537639822 0.013115642029581868 -12.863621704903446 0.9574713305455694 0.28823521894452636 -0.01300422021107342 123.20331272800262 0.008670120364604163 0.016308243989145522 0.9998294205467522 0.18916122119131537
328125000000 0.2883955421260868 -0.9574218677273816 0.013091160346316704 -12.86040313572256 0.9574718105712472 0.2882324058500136 -0.013031200226041983 123.21400239594882 0.008703059417159433 0.01629255705300933 0.999829390116862 0.18923788931570762
328159000000 0.28840409013153967 -0.9574196866928201 0.013062324770911326 -12.857186382998753 0.9574688911201524 0.2882407012285415 -0.013062185591402365 123.224676148838 0.008740899984801495 0.016273957364473474 0.9998293629310727 0.1893149429277012
328193000000 0.2884140820694101 -0.9574169223145315 0.0130443140804661 -12.853856282727765 0.9574656420935723 0.2882504921019684 -0.013084265868443197 123.23573153920553 0.008767067605682966 0.01626316908672286 0.9998293093607797 0.18939406748386817
328227000000 0.28842355089000477 -0.9574143695742499 0.013022297214498806 -12.85037183736745 0.9574624362004596 0.28825960570801595 -0.01311804033155601 123.2473020636402 0.00880559805362226 0.016251912189066162 0.9998291538023469 0.18947621192345074
328261000000 0.28840593068703285 -0.9574209518033358 0.012928271057708352 -12.84683454992977 0.9574641739415571 0.28823684328041604 -0.013486207552638848 123.25903630323343 0.009185573632517397 0.016267858609418564 0.9998254757773009 0.18956174464075146
328295000000 0.2885021277277739 -0.9573941848784862 0.012763113154967812 -12.84335745690682 0.957429781338847 0.2883260844581072 -0.014010097305300732 123.27061809599492 0.00973324724820904 0.016261727519416208 0.9998203939288746 0.1896438547721661
328329000000 0.2888697107054735 -0.9572832413835708 0.012770513032011982 -12.840103262791619 0.9573192900034779 0.28869405165137807 -0.013982901285101402 123.28163122754891 0.0096988259172701 0.016264695117836306 0.9998206801564723 0.18972056233334844
328363000000 0.2906737995540903 -0.9567375893512698 0.0127250687664094 -12.837384568207375 0.9567736890748156 0.2904994200328446 -0.013935381399493345 123.29161404362132 0.00963587811032179 0.016225661246994358 0.9998219230293669 0.18979178488213375
328397000000 0.2976030492566574 -0.9546044967614838 0.012754600577601262 -12.835302527793024 0.9546422066821137 0.2974284236517923 -0.013949552864330793 123.3022346084106 0.009522725147998028 0.01632750950894201 0.9998213491114257 0.189894781159694
328431000000 0.3029921456317003 -0.9529079488749254 0.012735802153044802 -12.832934742848753 0.9529463821605993 0.3028179914173966 -0.013944776834308033 123.31264822556516 0.009431458663624657 0.016361694439039436 0.9998216553678761 0.18997924845760564
328465000000 0.3031478341682355 -0.9528582328026032 0.01275063996073344 -12.82971142992715 0.9528973572102972 0.30297427712011843 -0.013900144789644228 123.32286757140719 0.009381751475038601 0.016363849908928432 0.9998220877513253 0.19004934107030652
328499000000 0.30308980391304935 -0.9528767450149579 0.012746747571380232 -12.826275200869425 0.9529163377855633 0.3029172292851248 -0.01384215964268728 123.33368385499833 0.00932866256758187 0.016342001466231888 0.9998229418465941 0.19012247132373122
328533000000 0.3030604192613456 -0.9528857658581021 0.012771041545450862 -12.822481159684578 0.9529258622666633 0.30288781290448435 -0.01383017777450384 123.34563893218477 0.009310386698397878 0.01636123525154222 0.9998227976399467 0.19020752097156926
328567000000 0.30305186883728963 -0.9528884835591906 0.01277116652826292 -12.818641009635494 0.9529285820313609 0.3028792637111628 -0.013830009453513177 123.35771984441212 0.009310335220954521 0.016361219821588512 0.9998227983718033 0.19028996057794115
328601000000 0.30305121444510874 -0.9528886811463785 0.012771952335495136 -12.814801024010375 0.952928811137517 0.3028786349804371 -0.013827992494406173 123.36979557158783 0.009308186041486746 0.016361351273736054 0.9998228162315133 0.19037359212393676
328635000000 0.30304435177579225 -0.9528908483332278 0.012773097493218054 -12.810962395407788 0.952930941992591 0.30287166676118915 -0.01383377267459502 123.38186826295897 0.009313466052069754 0.0163641264991618 0.9998227216432003 0.19045660750567586
328669000000 0.30309507209051095 -0.9528719607521925 0.01297704460654374 -12.807138432925807 0.9529173164227049 0.3029239183585816 -0.013626729175921446 123.39389431999396 0.009053470947571049 0.016496244983499178 0.9998229386072546 0.19051713244392995
328703000000 0.3031500985774493 -0.9528532770851357 0.013063310476326962 -12.80334177749786 0.9529033743980897 0.3029843388085692 -0.01325328251674552 123.40579429310387 0.00867045519089512 0.016465806535128063 0.9998268352179445 0.19060499130263223
328737000000 0.30318403332441335 -0.9528422400519733 0.013080806927667754 -12.799570755432292 0.9528939231572818 0.30302059779282076 -0.013102996726176328 123.41764640692298 0.00852133481712917 0.016437240827447 0.9998285872922994 0.19068880631291946
328771000000 0.30318742508989127 -0.9528416465418287 0.013045377833492132 -12.795848010602246 0.9528923141037208 0.30302345885924464 -0.013153748630546202 123.42935623615091 0.008580383990096462 0.016418891449688687 0.9998283837810096 0.19077053499316388
328805000000 0.30318682227582555 -0.9528427947306869 0.012975335375278431 -12.792203570982284 0.9528908676031239 0.30302072836933286 -0.01332038351867524 123.44081513878815 0.008760435882565854 0.016402643333712996 0.9998270890783139 0.19084624827030836
328839000000 0.3033229802499536 -0.9528022877841401 0.012765972175869347 -12.788714268457129 0.9528423084434338 0.30315036120869004 -0.013834512612629473 123.45184302200633 0.009311546191397024 0.016360283993548337 0.9998228024080947 0.1909251857587206
328873000000 0.3040078670259304 -0.9525846581188431 0.012715577177270737 -12.785517547529636 0.9526220655266269 0.3038324216376753 -0.014037800168433456 123.46226998108845 0.009508788467896897 0.016380741081916585 0.9998206110415407 0.19099917230544577
328907000000 0.30649453716184855 -0.9517883005299159 0.012654235034923002 -12.782691917665241 0.9518256035731607 0.30632053504630935 -0.01399107542440104 123.4724221551955 0.00944028985427717 0.01633281308647053 0.9998220442379484 0.19107248233249355
328941000000 0.31202751365961556 -0.9499881621201306 0.012701281471372994 -12.780075444110054 0.9500274069130058 0.31185357030567795 -0.013974147621650852 123.4834111103724 0.009314334841982463 0.016426884038616838 0.9998216844253947 0.19117399232604726
328975000000 0.31378058398652564 -0.9494105913729662 0.012699374075491302 -12.77694186647478 0.9494501207522292 0.31360672211262475 -0.013974693175606531 123.4938173379545 0.009285112635411484 0.016442409635127275 0.9998217010291077 0.19124736528398753
329009000000 0.31377014906966416 -0.9494140795984751 0.01269641732856872 -12.773646229471192 0.9494537223928479 0.31359660466344674 -0.013957026113147046 123.50379381705173 0.009269443735516083 0.016433958857753974 0.9998219853599419 0.19131342363846826
